task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_first_rel15,clinical_ridge,238,49,0.20588235294117646,0.6309253860274269,0.28946554159244087,0.23562046919296983,0.32653061224489793,0.3333333333333333,0.5369031342052552,0.7240442905218514,0.2120777875884589,0.44245938993334255,0.209687978419394,0.25986618801005107
mid_first_rel15,current_cnn,238,49,0.20588235294117646,0.6826476622394989,0.33948083626180037,0.22365255547154125,0.2653061224489796,0.2708333333333333,0.6062697713898623,0.7578571873775688,0.24376674169566348,0.4658688075154328,0.2084136822497863,0.2384352746192306
mid_first_rel15,mantis_random_frozen_curves_scalars,238,49,0.20588235294117646,0.70229996760609,0.33672752646505,0.20227255121842577,0.32653061224489793,0.3333333333333333,0.620086669461599,0.7773228337335186,0.2525805820996212,0.4695915014942167,0.16978689611635298,0.23560591008556114
mid_first_rel15,moment_small_frozen_curves_scalars,238,49,0.20588235294117646,0.6784364539466581,0.33475091831415205,0.20736491482753358,0.32653061224489793,0.3333333333333333,0.5957591335564802,0.755063030711106,0.24504350672472064,0.4709584296573111,0.17404596304385064,0.24130307615215696
mid_first_rel15,timemil_curves,238,49,0.20588235294117646,0.6038224813735018,0.2768492630515275,0.25324203895585656,0.2857142857142857,0.2916666666666667,0.5159116202133773,0.6918061648573838,0.19899017505974156,0.4084686119568967,0.2428047588033879,0.263718336613326
mid_first_rel15,timemil_curves_scalars,238,49,0.20588235294117646,0.6783284742468416,0.3366740594289436,0.22291420499535988,0.30612244897959184,0.3125,0.601489916751982,0.7555350144389438,0.23783043025369324,0.45958166668295125,0.20671497443202702,0.23772317202324625
mid_first_rel15,scalar_mlp,238,49,0.20588235294117646,0.6690422200626283,0.2864815450525028,0.21606214612628774,0.2653061224489796,0.2708333333333333,0.5888654903399142,0.7496039533351039,0.2169572862817276,0.41716822476276855,0.19974401460841618,0.23108145269453434
mid_first_rel15,timemil_uniform_curves,238,49,0.20588235294117646,0.6177518626498218,0.27046412234533684,0.25102235771181686,0.22448979591836735,0.22916666666666666,0.5343529270564545,0.7028735477693026,0.1956837382046492,0.3965571599807626,0.23818738188577962,0.26312982653888295
mid_first_rel15,timemil_uniform_curves_scalars,238,49,0.20588235294117646,0.6676384839650146,0.2761240029636344,0.22785536306992574,0.30612244897959184,0.3125,0.5885494613821901,0.7474199689259332,0.20698632335577796,0.3906777931289214,0.21229340670881922,0.24150229838503792
mid_first_rel15,timemil_hierarchical_curves,238,49,0.20588235294117646,0.5677572616348127,0.23546604654682693,0.24818271244217832,0.2653061224489796,0.2708333333333333,0.4791231034043096,0.6494045634936196,0.17302883125041105,0.3303420432495652,0.23482873494205017,0.26081832988478854
mid_first_rel15,timemil_hierarchical_curves_scalars,238,49,0.20588235294117646,0.6747651441528993,0.29112030502997405,0.2248100129247394,0.24489795918367346,0.25,0.5939623608992318,0.7523584378241629,0.2146232963684242,0.4201959653278667,0.20922609901501593,0.23988809916879017
mid_first_rel15,ensemble_equal_cnn_mantis,238,49,0.20588235294117646,0.717201166180758,0.34980691631284444,0.19719051265887827,0.32653061224489793,0.3333333333333333,0.6412007301273605,0.789346137493459,0.25940871050321646,0.4860676410861025,0.17662197551969516,0.21745912375107807
mid_first_rel15,ensemble_equal_cnn_moment,238,49,0.20588235294117646,0.6976568405139834,0.35307663435321707,0.2006887021761521,0.30612244897959184,0.3125,0.6188843989960469,0.7694543963839695,0.26644932219782913,0.4938261727804455,0.1801967579395278,0.22371458908578876
mid_first_rel15,ensemble_equal_cnn_timemil,238,49,0.20588235294117646,0.6853471547349098,0.3477049098276524,0.22285870280556194,0.30612244897959184,0.3125,0.6042030622721433,0.7597461039281137,0.25129821290716725,0.4668699911853523,0.20807824094200367,0.2365804378350677
mid_first_rel15,ensemble_equal_cnn_hierarchical,238,49,0.20588235294117646,0.6839434186372962,0.32580788827607754,0.2234677710662897,0.24489795918367346,0.25,0.6096580690305632,0.7580534612226704,0.2342229958661304,0.4465167609223257,0.20948181803949245,0.2374168333463249
mid_first_rel15,ensemble_equal_cnn_mantis_moment,238,49,0.20588235294117646,0.7102904653925062,0.3529604760930278,0.19409265785861665,0.32653061224489793,0.3333333333333333,0.6320063720468883,0.7800233897711154,0.25587550677398396,0.48823562012293037,0.17099400123541725,0.21829593019096796
mid_first_rel15,ensemble_equal_cnn_mantis_timemil,238,49,0.20588235294117646,0.7203325774754347,0.3659634242335611,0.20228336161621094,0.3469387755102041,0.3541666666666667,0.644779127632107,0.7960606154393874,0.2752453794632736,0.5161710474421561,0.1843276350562217,0.22057376189437453
mid_first_rel15,ensemble_equal_cnn_mantis_moment_timemil,238,49,0.20588235294117646,0.7148256127847964,0.36593121018370267,0.19706129038393708,0.3469387755102041,0.3541666666666667,0.6351460698868171,0.7911118742205483,0.26448824739237636,0.5051421056760839,0.17500638267849,0.21839422416764886
mid_first_rel15,ensemble_crossfit_cnn_mantis,238,49,0.20588235294117646,0.7176330849800239,0.35112710596457486,0.20606215417220208,0.3673469387755102,0.375,0.6382852829695872,0.7963468810618775,0.2579339747135652,0.4846924628277451,0.1873174928184359,0.22436102719332812
mid_first_rel15,ensemble_crossfit_cnn_moment,238,49,0.20588235294117646,0.6971169420149012,0.34413648798109586,0.20387231579617507,0.30612244897959184,0.3125,0.618073582080774,0.7754621499762695,0.24977401583672149,0.4861968662354515,0.18319828295181284,0.22379560518055702
mid_first_rel15,ensemble_crossfit_cnn_timemil,238,49,0.20588235294117646,0.678436453946658,0.33201639330888444,0.2241354108621489,0.2857142857142857,0.2916666666666667,0.5966155690744578,0.7613345513644054,0.23402817045622287,0.45726937913404675,0.20759038398808902,0.23858767070623121
mid_first_rel15,ensemble_crossfit_cnn_hierarchical,238,49,0.20588235294117646,0.6839434186372962,0.32957453604583503,0.22361271971114413,0.30612244897959184,0.3125,0.6069430784659615,0.7594735176352823,0.24740542327154072,0.4523376896284284,0.2093048231780272,0.23791791132858803
mid_first_rel15,ensemble_crossfit_cnn_mantis_moment,238,49,0.20588235294117646,0.7109383435914047,0.32970266497791206,0.20259304749977255,0.32653061224489793,0.3333333333333333,0.6350275886216555,0.7882300023213458,0.24586526379685336,0.4689611714130424,0.18332598999198454,0.2208926421435968
mid_first_rel15,ensemble_crossfit_cnn_mantis_timemil,238,49,0.20588235294117646,0.708022891696361,0.33356817811731143,0.20978719503359156,0.32653061224489793,0.3333333333333333,0.6269166747682328,0.7836749175749039,0.23980670877386256,0.4593340453777174,0.1921279765740522,0.22622883340889627
mid_first_rel15,ensemble_crossfit_cnn_mantis_moment_timemil,238,49,0.20588235294117646,0.7087787495950761,0.32136782654068696,0.20702890561450796,0.32653061224489793,0.3333333333333333,0.6280901128941287,0.7847810495626819,0.2380778440905571,0.4562346938559323,0.18937225178818673,0.2251520837369708
