task,comparison,reference_model,candidate_model,n,delta_roc_auc,delta_roc_auc_ci_low,delta_roc_auc_ci_high,delta_average_precision,delta_average_precision_ci_low,delta_average_precision_ci_high
mid_first_rel15,timing8_only_vs_current,attention_current,timing8_no_segment_attention,238,0.007882518086599788,-0.05158434748052309,0.06247965929316048,-0.006936084939372422,-0.06597984036563437,0.09135719303963634
mid_first_rel15,segment_attention_vs_current,attention_current,segment_self_attention,238,-0.005183025591188772,-0.07635835611089425,0.05742309373980712,-0.029082635788357236,-0.11243573082903585,0.05069210455332787
mid_first_rel15,timing8_attention_vs_current,attention_current,timing8_segment_self_attention,238,0.01889644746787622,-0.046413361978732554,0.08146587140603356,-0.015435251707742903,-0.0846491803189546,0.06910720641019817
mid_first_rel15,timing8_attention_vs_timing8_only,timing8_no_segment_attention,timing8_segment_self_attention,238,0.011013929381276433,-0.03604181000315864,0.06193856019433468,-0.00849916676837048,-0.09390845405028121,0.05273437196305956
mid_first_rel15,timing8_vs_segment_attention,segment_self_attention,timing8_segment_self_attention,238,0.024079473059064993,-0.03088444132334582,0.08083025603790599,0.013647384080614333,-0.042349266197501546,0.08266022329362355
