family,model,seed_index,repeat,fold,best_epoch,best_val_loss,parameters,seconds
classical,rdst_shapelet_curves_and_scalars,0,2,3,,,3600,7.871932506561279
classical,catch22_xgb_curves,0,2,3,,,660,0.4244425296783447
classical,catch22_xgb_curves_scalars,0,2,3,,,756,0.47487378120422363
classical,drcif_curves,1,2,3,,,60,18.589513540267944
classical,rdst_shapelet_curves_and_scalars,1,2,3,,,3600,8.559782028198242
classical,catch22_xgb_curves,1,2,3,,,660,0.4147224426269531
classical,catch22_xgb_curves_scalars,1,2,3,,,756,0.4759035110473633
classical,drcif_curves,2,2,3,,,60,18.8978590965271
classical,rdst_shapelet_curves_and_scalars,2,2,3,,,3600,7.470722675323486
classical,catch22_xgb_curves,2,2,3,,,660,0.43111276626586914
classical,catch22_xgb_curves_scalars,2,2,3,,,756,0.4751102924346924
classical,drcif_curves,0,2,4,,,60,18.887704849243164
classical,rdst_shapelet_curves_and_scalars,0,2,4,,,3600,7.987164258956909
classical,catch22_xgb_curves,0,2,4,,,660,0.4337944984436035
classical,catch22_xgb_curves_scalars,0,2,4,,,756,0.49744391441345215
classical,drcif_curves,1,2,4,,,60,18.37077832221985
classical,rdst_shapelet_curves_and_scalars,1,2,4,,,3600,8.145343542098999
classical,catch22_xgb_curves,1,2,4,,,660,0.43684887886047363
classical,catch22_xgb_curves_scalars,1,2,4,,,756,0.48612117767333984
classical,drcif_curves,2,2,4,,,60,18.82534670829773
classical,rdst_shapelet_curves_and_scalars,2,2,4,,,3600,8.01826786994934
classical,catch22_xgb_curves,2,2,4,,,660,0.4530301094055176
classical,catch22_xgb_curves_scalars,2,2,4,,,756,0.48180222511291504
