task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_first_rel15,clinical_ridge,238,49,0.20588235294117646,0.6309253860274269,0.28946554159244087,0.23562046919296983,0.32653061224489793,0.3333333333333333,0.5315586234525405,0.7296356786488364,0.20551018345393546,0.44041928979232065,0.20951955579490655,0.2614200180997312
mid_first_rel15,current_cnn,238,49,0.20588235294117646,0.6826476622394989,0.33948083626180037,0.22365255547154125,0.2653061224489796,0.2708333333333333,0.597461815431439,0.7587816779409338,0.24797581592096346,0.46479600927660153,0.20840913181222523,0.23763672695915483
mid_first_rel15,moment_small_frozen_curves_scalars,238,49,0.20588235294117646,0.6784364539466581,0.33475091831415205,0.20736491482753358,0.32653061224489793,0.3333333333333333,0.5956238359361818,0.7583890450733384,0.24146969969817486,0.4749270920330203,0.1736563121552791,0.24068182454777792
mid_first_rel15,timemil_curves_scalars,238,49,0.20588235294117646,0.6783284742468416,0.3366740594289436,0.22291420499535988,0.30612244897959184,0.3125,0.5979110484905412,0.7631884494608818,0.24010140199279087,0.4678051033882372,0.2058437620674613,0.23907908923137386
mid_first_rel15,scalar_mlp,238,49,0.20588235294117646,0.6690422200626283,0.2864815450525028,0.21606214612628774,0.2653061224489796,0.2708333333333333,0.5838866237718746,0.7481833898973758,0.21705826962955516,0.40679515790493465,0.2003863193906383,0.23168615414779004
mid_first_rel15,inception_whole_curves,238,49,0.20588235294117646,0.4811575423820322,0.19204393987613239,0.2503799169174526,0.12244897959183673,0.125,0.39027690402418463,0.5734839638167651,0.14364448476951044,0.27737367513265077,0.24360280288841996,0.25728958738627283
mid_first_rel15,inception_whole_curves_scalars,238,49,0.20588235294117646,0.48871612136918263,0.19451641409137319,0.24761470820033823,0.10204081632653061,0.10416666666666667,0.4023327156695922,0.5741906223083548,0.1456490289076488,0.2810730831635686,0.24006964975703826,0.2557931641139324
mid_first_rel15,inception_segment_curves,238,49,0.20588235294117646,0.6066299535687291,0.2670918690973647,0.2345802997152395,0.2653061224489796,0.2708333333333333,0.5129615021031906,0.6960295933391608,0.19667402188763905,0.386841026449242,0.21976777991708019,0.2487385070633156
mid_first_rel15,inception_segment_curves_scalars,238,49,0.20588235294117646,0.6031746031746033,0.25068336750587905,0.22845656413808882,0.22448979591836735,0.22916666666666666,0.5174303469440736,0.6859918127855801,0.1898608130786046,0.36611315265566674,0.21522518706845475,0.24197941929011196
mid_first_rel15,convtran_small_curves,238,49,0.20588235294117646,0.515387107223842,0.21374539858689579,0.2557175894477576,0.22448979591836735,0.22916666666666666,0.41774871071337033,0.6123677916073422,0.15216606016846002,0.31628463836596465,0.25190895086856924,0.25991707118607765
mid_first_rel15,convtran_small_curves_scalars,238,49,0.20588235294117646,0.4802937047835007,0.19424789584201935,0.24975355872057664,0.14285714285714285,0.14583333333333334,0.3911731548953371,0.5723937366264098,0.14275925045333726,0.2828982769819394,0.24637555855465373,0.2530237202856545
mid_first_rel15,drcif_curves,238,49,0.20588235294117646,0.6097073750134975,0.2849872300571595,0.1597645704372284,0.30612244897959184,0.3125,0.5240127125399655,0.6915567399843578,0.20205580872401516,0.420464280394087,0.1317906499315415,0.19256428981839754
