task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_first_rel15,clinical_ridge,238,49,0.2058823529411764,0.6309253860274269,0.2894655415924408,0.2356204691929698,0.3265306122448979,0.3333333333333333,0.5372391052883043,0.7242076744440532,0.203930638091339,0.4394576355910557,0.2101686061384169,0.2615959123507632
mid_first_rel15,current_cnn,238,49,0.2058823529411764,0.6826476622394989,0.3394808362618003,0.2236525554715412,0.2653061224489796,0.2708333333333333,0.6050216548633129,0.7592819261549056,0.2432825873107426,0.466330401253644,0.208708239808755,0.2372351059988003
mid_first_rel15,mantis_random_frozen_curves_scalars,238,49,0.2058823529411764,0.70229996760609,0.33672752646505,0.2022725512184257,0.3265306122448979,0.3333333333333333,0.6207666860436045,0.7759935506545919,0.2484186995014335,0.4632042460475689,0.1708888781120479,0.2360397534788607
mid_first_rel15,moment_small_frozen_curves_scalars,238,49,0.2058823529411764,0.6784364539466581,0.334750918314152,0.2073649148275335,0.3265306122448979,0.3333333333333333,0.5969089495703301,0.7608478146886981,0.2474200394713021,0.4836374797120998,0.1745916178421398,0.2409083882384972
mid_first_rel15,mambasl_curves,238,49,0.2058823529411764,0.4521110031314113,0.1817716704520125,0.2518096980068879,0.1224489795918367,0.125,0.3684739569766777,0.5368665929431886,0.1374493902224806,0.257415919225118,0.2464636614268321,0.2572469366376347
mid_first_rel15,mambasl_curves_scalars,238,49,0.2058823529411764,0.5806068459129683,0.2335963951827564,0.2350980812117735,0.2244897959183673,0.2291666666666666,0.4994852702399731,0.6568157573057433,0.1776969843224035,0.3238342169637003,0.2249185810230517,0.2445408432197596
mid_first_rel15,timemil_curves,238,49,0.2058823529411764,0.6038224813735018,0.2768492630515275,0.2532420389558565,0.2857142857142857,0.2916666666666667,0.5191130121216647,0.6895628458219526,0.2006081243020533,0.4145664867658932,0.2432574336118657,0.2625994183397325
mid_first_rel15,timemil_curves_scalars,238,49,0.2058823529411764,0.6783284742468416,0.3366740594289436,0.2229142049953598,0.3061224489795918,0.3125,0.597499358721389,0.7551406853281852,0.2369421855904083,0.4599767471353147,0.2067484458424601,0.2376609997150935
mid_first_rel15,ts2vec_ssl_curves,238,49,0.2058823529411764,0.6326530612244898,0.3009674922128377,0.2294542341417132,0.3061224489795918,0.3125,0.5423370803118442,0.7222485383003046,0.2189001784962723,0.4408279473307561,0.195616332654046,0.2613984195919899
mid_first_rel15,ts2vec_ssl_curves_scalars,238,49,0.2058823529411764,0.6243386243386244,0.2669949189975517,0.2308629601236611,0.2857142857142857,0.2916666666666667,0.5353798400673401,0.7097571710854884,0.1998362532492688,0.388339277846729,0.1947936908203415,0.2688892355464148
mid_first_rel15,ts2vec_random_curves,238,49,0.2058823529411764,0.6517654680919986,0.3191287693501591,0.2233238435445643,0.3061224489795918,0.3125,0.562128947083844,0.737067217928521,0.228899040498823,0.4578704088707728,0.1951789017599667,0.2522513212691264
mid_first_rel15,ts2vec_random_curves_scalars,238,49,0.2058823529411764,0.6388079041140267,0.287347164360801,0.2255563033357535,0.2857142857142857,0.2916666666666667,0.5578867623604465,0.724927713063144,0.2149946239609121,0.4084465401173638,0.1905758539512488,0.2589403595225629
mid_first_rel15,scalar_mlp,238,49,0.20588235294117646,0.6690422200626283,0.2864815450525028,0.21606214612628774,0.2653061224489796,0.2708333333333333,0.5877644903399035,0.7525607251046381,0.2129976268381737,0.41615605495853486,0.2009653709839117,0.2319951236911804
