task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_first_rel15,controlled_noapex,238,49,0.20588235294117646,0.6163481265522082,0.2641278835832569,0.2385989297148283,0.2653061224489796,0.2708333333333333,0.522145234462056,0.7118765043978336,0.19632976091374865,0.386302958011269,0.22599404497223305,0.25160731464307845
mid_first_rel20,controlled_noapex,262,29,0.11068702290076336,0.7003847861476986,0.19824960821317544,0.2371781977324999,0.3103448275862069,0.16981132075471697,0.5979156647005445,0.7895845474826152,0.13208493430737853,0.3252225521950707,0.22554447640343236,0.24886011276231595
mid_roll2_rel10,controlled_noapex,194,51,0.26288659793814434,0.5795283148224325,0.2977929043411515,0.24370670544979975,0.2549019607843137,0.3333333333333333,0.49792727999200875,0.6577230228148206,0.22726499381654375,0.39377638806568993,0.23735827491483744,0.25065429302915976
mid_roll2_rel12,controlled_noapex,194,42,0.21649484536082475,0.5526315789473684,0.23787494747271687,0.24953188446754718,0.21428571428571427,0.23076923076923078,0.4571709015838884,0.645690127746295,0.1813320420331504,0.32847386295938974,0.24262823263276156,0.2569537407348862
mid_roll2_rel15,controlled_noapex,194,29,0.14948453608247422,0.5982236154649948,0.1963567505144484,0.24849683237512774,0.3103448275862069,0.23076923076923078,0.4816655504779914,0.7024407100247344,0.12903661638383682,0.31251151774737695,0.23901347275291063,0.2586641341287127
mid_roll2_rel20,controlled_noapex,194,13,0.06701030927835051,0.5907352316192096,0.09635195530092407,0.23541002439314887,0.15384615384615385,0.05128205128205128,0.43787851784643805,0.7357739492819564,0.05112315926815858,0.23507151533405338,0.22264178879921984,0.24954294503708185
mid_first_rel10,controlled_fixed_qc,211,65,0.3080568720379147,0.6397787144362487,0.4119270193286457,0.23345706139813413,0.2923076923076923,0.4418604651162791,0.5606359327931809,0.7209639090320312,0.31918848036874947,0.5542607125614878,0.22148374782906313,0.24517801326775113
mid_first_rel12,controlled_fixed_qc,225,58,0.2577777777777778,0.6160437745199256,0.32397562210155173,0.2390396768848676,0.27586206896551724,0.35555555555555557,0.5323937047878291,0.6949809888802314,0.24276988903660135,0.44450257345764044,0.22809909150878885,0.250466926154618
mid_first_rel15,controlled_fixed_qc,238,49,0.20588235294117646,0.6242306446388078,0.28017154896284313,0.23664904299548686,0.2857142857142857,0.2916666666666667,0.5341463941705599,0.7099608619439072,0.2040791078662359,0.4045492871287452,0.2254168931434839,0.24867028565348828
mid_first_rel20,controlled_fixed_qc,262,29,0.11068702290076336,0.7205120615657836,0.22184306426733266,0.2363093227588177,0.3793103448275862,0.20754716981132076,0.6158020514109875,0.8148265405143134,0.13807892572094455,0.36943477070960457,0.22550752447144576,0.24735792308327958
mid_roll2_rel10,controlled_fixed_qc,194,51,0.26288659793814434,0.5939942410530645,0.3132997628117838,0.24225380532400853,0.27450980392156865,0.358974358974359,0.5126194243417344,0.6719137562905014,0.24002966823214916,0.42192726532587793,0.2364610721335389,0.24836362702611992
mid_roll2_rel12,controlled_fixed_qc,194,42,0.21649484536082475,0.5599937343358395,0.24656202582659723,0.2477678125052108,0.2619047619047619,0.28205128205128205,0.4601676837410533,0.6513555071425863,0.18274796736478197,0.34173800542882454,0.2408083255190958,0.2548776242743567
mid_roll2_rel15,controlled_fixed_qc,194,29,0.14948453608247422,0.613166144200627,0.20846332452098268,0.2431827504891915,0.3103448275862069,0.23076923076923078,0.500079387496444,0.7244742664742666,0.1443791855383795,0.3380380007001829,0.23376946713588562,0.25197190677686526
mid_roll2_rel20,controlled_fixed_qc,194,13,0.06701030927835051,0.5977475563110922,0.09559909821945745,0.23514962913804524,0.15384615384615385,0.05128205128205128,0.4481625435168156,0.7318534969624813,0.05309819621310774,0.2082700496800744,0.2216238901218739,0.2503252932770743
mid_first_rel10,controlled_shape_qc,211,65,0.3080568720379147,0.644836670179136,0.4132252388684434,0.23410476253955495,0.27692307692307694,0.4186046511627907,0.5605965169270833,0.7248619518464534,0.32315282695912617,0.5513103967759111,0.22320806631078832,0.24509994306530827
mid_first_rel12,controlled_shape_qc,225,58,0.2577777777777778,0.6156824282469544,0.3227106183391496,0.2402247906638666,0.27586206896551724,0.35555555555555557,0.5381357346439483,0.7051091770768265,0.24511584288743166,0.44428744829613287,0.22932392002273028,0.24998447606959753
mid_first_rel15,controlled_shape_qc,238,49,0.20588235294117646,0.6240146852391749,0.28419240566933407,0.23846937560637343,0.2857142857142857,0.2916666666666667,0.534375770921099,0.7171245241827138,0.2008337016693981,0.4181085185374333,0.2272798213200038,0.25032766483739566
mid_first_rel20,controlled_shape_qc,262,29,0.11068702290076336,0.7222879976320853,0.23111505192865264,0.2376750515636668,0.41379310344827586,0.22641509433962265,0.6235654085056941,0.814549162220471,0.14520491634075353,0.3887801414535888,0.2274717927909359,0.24882299201927188
mid_roll2_rel10,controlled_shape_qc,194,51,0.26288659793814434,0.5915261209378856,0.31266950973099245,0.2429102458793751,0.2549019607843137,0.3333333333333333,0.5073156994256964,0.6706420907763172,0.24176549113495563,0.41818242120926397,0.2366104707621787,0.2496058425484568
mid_roll2_rel12,controlled_shape_qc,194,42,0.21649484536082475,0.5603853383458647,0.2493154313728172,0.24896818533420287,0.23809523809523808,0.2564102564102564,0.46009211425362523,0.662623379529588,0.1866924297166779,0.3574581887995635,0.24153548572228292,0.25611357203618623
mid_roll2_rel15,controlled_shape_qc,194,29,0.14948453608247422,0.6089864158829676,0.2134518510358812,0.2460863640871142,0.3103448275862069,0.23076923076923078,0.4945872674247739,0.7314407965877687,0.1451853979871858,0.3430721980332544,0.23678185701544238,0.2552811987749086
mid_roll2_rel20,controlled_shape_qc,194,13,0.06701030927835051,0.5898852528686783,0.09947380486288888,0.23940578713585844,0.15384615384615385,0.05128205128205128,0.43438738932205634,0.7299712376310736,0.048294058960029064,0.2469139797084567,0.22573387719406318,0.2534045793357555
mid_first_rel10,controlled18_fixed_qc,211,65,0.3080568720379147,0.6388830347734457,0.4032984116439533,0.23414662976386108,0.27692307692307694,0.4186046511627907,0.5658326822637955,0.7213733735633203,0.3198800545927998,0.5377783866758444,0.22226867297801567,0.24459020688391375
mid_first_rel12,controlled18_fixed_qc,225,58,0.2577777777777778,0.6109849266983276,0.319540349348474,0.24045029485586708,0.27586206896551724,0.35555555555555557,0.5296373283760731,0.6969590948390835,0.2448902116105576,0.44639863841495414,0.2291973868238313,0.25170151469915425
mid_first_rel15,controlled18_fixed_qc,238,49,0.20588235294117646,0.614566461505237,0.272137532909131,0.23795766921795714,0.2653061224489796,0.2708333333333333,0.526286702420242,0.7130414447146141,0.19775072068305244,0.4066111613763853,0.2250191119808632,0.2500924335678944
mid_first_rel20,controlled18_fixed_qc,262,29,0.11068702290076336,0.719550096196537,0.21788456087953043,0.23849078848671645,0.41379310344827586,0.22641509433962265,0.6110727222135437,0.8137063456632653,0.13972669588539546,0.36165051225438494,0.22726362993513902,0.2500078921014914
mid_roll2_rel10,controlled18_fixed_qc,194,51,0.26288659793814434,0.5871383518442342,0.311363142761463,0.2438623218030113,0.29411764705882354,0.38461538461538464,0.5049523108163486,0.6728484694818365,0.24481560292710108,0.4242124243762711,0.23710374496189693,0.2505884022002995
