task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
ef_first_rel15,clinical_plus_transmural_sparse,254,23,0.09055118110236221,0.5399962356484095,0.18233887632689433,0.18019140347225132,0.43478260869565216,0.19607843137254902,0.39386175859436845,0.6800404532582194,0.08499213207097181,0.353374733014239,0.16031716481221608,0.20149132102416595
ef_first_rel15,clinical_plus_variability_sparse,254,23,0.09055118110236221,0.5448898927159797,0.10351457449860986,0.2284123651642109,0.21739130434782608,0.09803921568627451,0.42723798733455387,0.653557307996075,0.06384410086991467,0.1813938016006913,0.21189296531573018,0.24479492372073142
ef_first_rel15,combined_extra_trees,254,23,0.09055118110236221,0.5358554488989271,0.15686330151908753,0.09705839913544437,0.2608695652173913,0.11764705882352941,0.3993406665895749,0.6738985324848024,0.07246929892010613,0.3006619705367415,0.07447597228452832,0.12250952638363019
ef_roll2_rel10,clinical_ridge,175,20,0.11428571428571428,0.7470967741935484,0.3799801119568774,0.18928900292002135,0.45,0.2571428571428571,0.6183570442462386,0.8568221901419991,0.18631831474090935,0.5836745624577842,0.169441408251201,0.20960183597768617
ef_roll2_rel10,clinical_plus_transmural_sparse,175,20,0.11428571428571428,0.7038709677419355,0.29508789479997843,0.17401287924894984,0.45,0.2571428571428571,0.5722937276176294,0.8190688868139848,0.15773700495365653,0.5253911121139028,0.15256145274127003,0.19757397052351863
ef_roll2_rel10,clinical_plus_variability_sparse,175,20,0.11428571428571428,0.6016129032258065,0.20864179198318072,0.2115747723652063,0.35,0.2,0.4414528644920802,0.7440082482764794,0.09600733843644936,0.4186097867907915,0.19344425363217596,0.23149007899008883
ef_roll2_rel10,combined_extra_trees,175,20,0.11428571428571428,0.6106451612903226,0.1782661439178615,0.11121248697364808,0.35,0.2,0.47478687127024716,0.7366569833675097,0.10252731600499358,0.33797158100532804,0.08457181425923754,0.1418773291601767
ef_roll3_rel10,clinical_ridge,82,8,0.0975609756097561,0.5929054054054055,0.19073475283581667,0.21258583747846688,0.375,0.17647058823529413,0.36939944602988084,0.8140104166666665,0.06780288427214964,0.47215229684462606,0.18272202292211934,0.24806689911628335
ef_roll3_rel10,clinical_plus_transmural_sparse,82,8,0.0975609756097561,0.5439189189189189,0.19456235624840276,0.2092941327844041,0.25,0.11764705882352941,0.27814849624060156,0.7955625,0.05641486988904727,0.5175003359585189,0.18529909592125407,0.23622877921272725
ef_roll3_rel10,clinical_plus_variability_sparse,82,8,0.0975609756097561,0.5405405405405406,0.11262898608099846,0.23568916846680474,0.0,0.0,0.3402115800865801,0.7376545214045214,0.05210895822102191,0.2276987122725759,0.21899527374521938,0.2535318632712782
ef_roll3_rel10,combined_extra_trees,82,8,0.0975609756097561,0.5253378378378378,0.11431088712546668,0.10354302170468663,0.125,0.058823529411764705,0.29602631578947364,0.7375219375219374,0.05490854490854491,0.254829256696033,0.0635996031764691,0.14747811435288355
mid_first_rel10,gpu_segment_curve_net,211,65,0.3080568720379147,0.6237618545837723,0.4168867791669262,0.22980174503629155,0.27692307692307694,0.4186046511627907,0.5503039891355258,0.7084169024269511,0.3241490976943143,0.5602457883301145,0.2142325904002157,0.24210211869138124
mid_first_rel12,gpu_segment_curve_net,225,58,0.2577777777777778,0.6417509807970267,0.3496563833002575,0.2263986852615971,0.27586206896551724,0.35555555555555557,0.5684194399853109,0.7218714815031928,0.2657336691605738,0.48556023516269525,0.21131565863987983,0.24064912544148062
mid_first_rel15,gpu_segment_curve_net,238,49,0.20588235294117646,0.6641831335708888,0.30181641080857063,0.225532084131755,0.2857142857142857,0.2916666666666667,0.5794082933323657,0.7365058677000125,0.21813222762741383,0.43966161667688575,0.21065264349259108,0.2416358900873186
mid_first_rel20,gpu_segment_curve_net,262,29,0.11068702290076336,0.6015243451235756,0.14882697215273039,0.23262360144927682,0.27586206896551724,0.1509433962264151,0.4960113957566319,0.704154168412233,0.1021672392695666,0.2726736286059729,0.21765635560636426,0.2466892053976831
