task,model,reference_model,n,delta_roc_auc,delta_roc_auc_ci_low,delta_roc_auc_ci_high,delta_average_precision,delta_average_precision_ci_low,delta_average_precision_ci_high,delta_brier_score,delta_brier_score_ci_low,delta_brier_score_ci_high
mid_first_rel15,combined_extra_trees,clinical_ridge,238,0.04092430623042875,-0.04300970830216901,0.12216426156979593,0.023718423150332346,-0.0844686166266097,0.1278685714127744,-0.06800917271883869,-0.09395588107855801,-0.042971406280429524
mid_first_rel15,attention_full6,clinical_ridge,238,0.05172227621207204,-0.03486009895777072,0.13300188386524825,0.0500152946693595,-0.06702745102707112,0.142695674477114,-0.01196791372142858,-0.033257861163705944,0.0103443884676072
mid_first_rel15,attention_gap2,clinical_ridge,238,0.037630925386027525,-0.05924017355389368,0.12801516452773962,0.01887089889933047,-0.10017410594615096,0.12638395370758723,-0.009959083893378656,-0.033240055307893014,0.013260442399658123
mid_first_rel15,attention_separate4,clinical_ridge,238,0.05145232696253099,-0.025512126961337162,0.1332277915588151,0.023717767380772248,-0.08340245332491966,0.11955315674275625,-0.015866489281645496,-0.0372835735959767,0.005029052055068942
mid_first_rel15,attention_gap_shape4,clinical_ridge,238,0.04383975812547247,-0.04027874941078946,0.13355363199547768,0.00916147655454047,-0.08554705275633528,0.1080937794160504,-0.018975150353081977,-0.042090995126638296,0.0018395586305467932
