task,comparison,reference_model,candidate_model,n,delta_roc_auc,delta_roc_auc_ci_low,delta_roc_auc_ci_high,delta_average_precision,delta_average_precision_ci_low,delta_average_precision_ci_high
mid_first_rel15,scaled64_vs_fixed64,attention_t64,attention_t64_scaled_k5_k3,238,-0.01176978727999134,-0.05470605230165889,0.02812241226976692,-0.038679121953109574,-0.09004188898457231,0.026976376802870527
mid_first_rel15,scaled72_vs_fixed72,attention_t72,attention_t72_scaled_k5_k5,238,-0.0019436345966958868,-0.03687422511797513,0.036243580718712906,0.001023820143897125,-0.03268880778521914,0.059768093306370965
mid_first_rel15,scaled64_vs_t96,attention_t96,attention_t64_scaled_k5_k3,238,-0.011661807580174877,-0.054539730542754704,0.028687611408199608,-0.045751256419998165,-0.0941051569694708,0.024388297808984393
mid_first_rel15,scaled72_vs_t96,attention_t96,attention_t72_scaled_k5_k5,238,-0.0005398984990820921,-0.03687813893756511,0.033777051809540604,-0.005191931372409808,-0.046216887374967035,0.05297450401806083
