task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll3_rel12,uniform_binary,93,14,0.15053763440860216,0.5800180831826401,0.3212061448106316,0.21597426752023968,0.2857142857142857,0.21052631578947367,0.3909553382663848,0.742676282051282,0.11383993950003701,0.5538450370505417,0.19795340143475035,0.2343933158289474
mid_roll3_rel15,uniform_binary,93,9,0.0967741935483871,0.6197089947089947,0.29034390542823824,0.20599894370922395,0.2222222222222222,0.10526315789473684,0.38575880758807585,0.8195647295062602,0.057825968664769474,0.5830660268270119,0.18617132229031527,0.22216317662476123
mid_first_rel10,attention_binary,211,65,0.3080568720379147,0.6399367755532138,0.4283740021301651,0.22867815350367493,0.26153846153846155,0.3953488372093023,0.5569682921245421,0.7110046873516929,0.33882846672455036,0.5479306100166044,0.2149909359207309,0.2427550276746299
mid_first_rel12,attention_binary,225,58,0.2577777777777778,0.641234771835639,0.3648541370398062,0.22619946523521917,0.27586206896551724,0.35555555555555557,0.5651781598539222,0.7120158554418939,0.28001110657342226,0.4862139559661433,0.2132716409775791,0.24037274943842568
mid_first_rel15,attention_binary,238,49,0.20588235294117646,0.6828636216391318,0.33250004523805016,0.22363100779445244,0.2653061224489796,0.2708333333333333,0.6071025274466847,0.7560649490308303,0.24762373676276625,0.4556228552669259,0.20886110538553576,0.23795544180647069
mid_first_rel20,attention_binary,262,29,0.11068702290076336,0.6211336391889892,0.1579199873623945,0.23187618154809633,0.27586206896551724,0.1509433962264151,0.508792023297456,0.7273902821316613,0.09750753579045926,0.27872865665967467,0.2170077703117324,0.2455072732482218
mid_roll2_rel10,attention_binary,194,51,0.26288659793814434,0.5420266008501302,0.2969391464059309,0.24519861862343445,0.21568627450980393,0.28205128205128205,0.46240939045538226,0.6286642411642411,0.22987328640288138,0.3960092338221519,0.2319707345321083,0.25682293309886833
mid_roll2_rel12,attention_binary,194,42,0.21649484536082475,0.5476190476190476,0.24797481998220625,0.24616038953212813,0.21428571428571427,0.23076923076923078,0.4409519696288477,0.6417330409880079,0.18105226945360695,0.3509592387071066,0.23504420249318056,0.2583158323136624
mid_roll2_rel15,attention_binary,194,29,0.14948453608247422,0.5582027168234065,0.17447183307528707,0.23825601094780025,0.20689655172413793,0.15384615384615385,0.4401762907750932,0.6646650559971098,0.12328705853814646,0.2792605238958383,0.225838927433015,0.2502252760971144
mid_roll2_rel20,attention_binary,194,13,0.06701030927835051,0.5082872928176796,0.07161135920128951,0.22315743945377084,0.07692307692307693,0.02564102564102564,0.3663046190048953,0.6460874873353595,0.03941830209260705,0.1405105571463157,0.21069137044790476,0.2384082907786238
mid_roll3_rel10,attention_binary,93,19,0.20430107526881722,0.5263157894736842,0.3588419895090621,0.24469922568707195,0.21052631578947367,0.21052631578947367,0.3565931822820984,0.6927838827838827,0.18484644669843847,0.5677060853483937,0.23065136777914386,0.25948011898641093
mid_roll3_rel12,attention_binary,93,14,0.15053763440860216,0.6365280289330922,0.3509126274230152,0.22502063730122282,0.2857142857142857,0.21052631578947367,0.46413172468354436,0.7996090697632156,0.15615572029599561,0.5992661727143255,0.2077553062080202,0.2404709411739801
mid_roll3_rel15,attention_binary,93,9,0.0967741935483871,0.6256613756613756,0.1858741315815962,0.216017065495043,0.3333333333333333,0.15789473684210525,0.4334646856158484,0.8206226053639846,0.07343783156117778,0.4413699169819833,0.19961893497780325,0.23127816740286955
mid_first_rel10,uniform_gls_aux,211,65,0.3080568720379147,0.6267123287671232,0.41219128315125303,0.23365577864654363,0.3076923076923077,0.46511627906976744,0.5394712477912061,0.7022851470151346,0.31305299652972823,0.5378516309342393,0.219485486687941,0.24678439048555553
mid_first_rel12,uniform_gls_aux,225,58,0.2577777777777778,0.6426285360313855,0.33777076512853405,0.23092985020841209,0.25862068965517243,0.3333333333333333,0.557694865942923,0.721343442636546,0.2568118023042702,0.4680937674171701,0.21678283984504151,0.24398785858010727
mid_first_rel15,uniform_gls_aux,238,49,0.20588235294117646,0.6593240470791492,0.2913706829048535,0.2304269946656261,0.2857142857142857,0.2916666666666667,0.5782814907550077,0.7398941742694898,0.21132908550307872,0.4298475880159496,0.216365694568714,0.24417998480198044
mid_first_rel20,uniform_gls_aux,262,29,0.11068702290076336,0.5955305608998076,0.13877543421703464,0.238778308695935,0.20689655172413793,0.11320754716981132,0.48735636769869134,0.6902029899639124,0.09467399156076153,0.22095127456782968,0.22653823930310854,0.2523049812660205
mid_roll2_rel10,uniform_gls_aux,194,51,0.26288659793814434,0.49012751953928424,0.26387541112780344,0.24772847415268617,0.1568627450980392,0.20512820512820512,0.40857100686990117,0.5788459733435789,0.20344196382973043,0.3534577576791928,0.23599009721626865,0.2585296431040803
mid_roll2_rel12,uniform_gls_aux,194,42,0.21649484536082475,0.512374686716792,0.23078706134533358,0.24523225079081473,0.11904761904761904,0.1282051282051282,0.41455989752585776,0.5977594143635142,0.16672129398293672,0.34387674849364724,0.2353184375009431,0.2544174789704553
mid_roll2_rel15,uniform_gls_aux,194,29,0.14948453608247422,0.5252873563218391,0.17618068117370483,0.2439619995770178,0.1724137931034483,0.1282051282051282,0.4224685752843647,0.6388989695340501,0.11321362323581685,0.30596944363451584,0.23345409325360852,0.25367533784051066
mid_roll2_rel20,uniform_gls_aux,194,13,0.06701030927835051,0.5108372290692733,0.06913236756686082,0.22402444410630296,0.07692307692307693,0.02564102564102564,0.3633619240680462,0.642203125309412,0.03514966387142432,0.12522232326089797,0.21116041675081954,0.2369720801253522
mid_roll3_rel10,uniform_gls_aux,93,19,0.20430107526881722,0.41678520625889043,0.2477891601505806,0.24816710803587666,0.10526315789473684,0.10526315789473684,0.265973609991942,0.5610010822510823,0.11978103995097959,0.4167819801500468,0.23122929195838435,0.265331792909833
mid_roll3_rel12,uniform_gls_aux,93,14,0.15053763440860216,0.5732368896925859,0.28656168807235816,0.22315898891432068,0.2857142857142857,0.21052631578947367,0.40048451381282707,0.7261714365881032,0.11305159214138867,0.5048312161115618,0.20665918561647242,0.23994494549850598
mid_roll3_rel15,uniform_gls_aux,93,9,0.0967741935483871,0.5753968253968254,0.3154401357096358,0.2149863502325403,0.2222222222222222,0.10526315789473684,0.35198120915032677,0.7810103157728955,0.06273074255021517,0.6231636034411188,0.19860415306068976,0.23116112395598812
mid_first_rel10,attention_gls_aux,211,65,0.3080568720379147,0.6385669125395153,0.4181357393765214,0.2308070305164214,0.27692307692307694,0.4186046511627907,0.5534381858086568,0.7191557511931669,0.3285961660129745,0.5405532605436564,0.21685552830014806,0.24463763849233805
mid_first_rel12,attention_gls_aux,225,58,0.2577777777777778,0.6205864133801363,0.33870367716162236,0.2329027840679218,0.27586206896551724,0.35555555555555557,0.5401829806626556,0.6979139171115416,0.2576502140675031,0.4617874203870277,0.2182180682320897,0.24746394860078133
mid_first_rel15,attention_gls_aux,238,49,0.20588235294117646,0.6581902602310766,0.30733554448176315,0.2302577823662639,0.30612244897959184,0.3125,0.5774418124329561,0.7279800754401818,0.23070850540691573,0.4055966150366855,0.21615627887753017,0.24447621950826226
mid_first_rel20,attention_gls_aux,262,29,0.11068702290076336,0.5672635785111737,0.12607201591383835,0.23849252960728062,0.2413793103448276,0.1320754716981132,0.46336110167572464,0.6612920338149483,0.08492149323081151,0.19548785651792847,0.22528149965519986,0.25197624398554397
mid_roll2_rel10,attention_gls_aux,194,51,0.26288659793814434,0.5501851090086385,0.29732974427033765,0.24432223401556327,0.23529411764705882,0.3076923076923077,0.45813668327758345,0.6350723939515589,0.2290472172763987,0.40871771316164995,0.23166927229876869,0.25722771243009235
mid_roll2_rel12,attention_gls_aux,194,42,0.21649484536082475,0.5359492481203008,0.23653054898667458,0.24665942493018583,0.21428571428571427,0.23076923076923078,0.439297021575985,0.6248785296755637,0.17705055645222537,0.3316253846922976,0.23499363673244034,0.2576587470961569
mid_roll2_rel15,attention_gls_aux,194,29,0.14948453608247422,0.5436781609195402,0.1689237437853488,0.24090712765989294,0.20689655172413793,0.15384615384615385,0.4348606485109718,0.6514243676985637,0.10846194121458845,0.2668634005796797,0.2277670267476238,0.2534948628357893
mid_roll2_rel20,attention_gls_aux,194,13,0.06701030927835051,0.46663833404164895,0.06623792807983261,0.22814090620261557,0.07692307692307693,0.02564102564102564,0.3204389651798978,0.6143869511804294,0.0394621929372006,0.14132117135343963,0.2150102798201128,0.24248197764167984
mid_roll3_rel10,attention_gls_aux,93,19,0.20430107526881722,0.49644381223328593,0.2617669028383479,0.24477683683120718,0.2631578947368421,0.2631578947368421,0.3209912266626128,0.6514544654289373,0.13844147223105516,0.469368244447339,0.23073795235177344,0.2607047932801028
mid_roll3_rel12,attention_gls_aux,93,14,0.15053763440860216,0.6225135623869801,0.29699690177192317,0.22366145405620158,0.21428571428571427,0.15789473684210525,0.4794279074367089,0.7733333333333333,0.13195555061670425,0.5200587595759207,0.20849772376176662,0.23921620022935186
mid_roll3_rel15,attention_gls_aux,93,9,0.0967741935483871,0.6587301587301587,0.3057218913488604,0.20995132906620834,0.3333333333333333,0.15789473684210525,0.43103658536585365,0.8561517587988882,0.07779316186944864,0.5897298997050341,0.19397792108258458,0.22499250871964172
