model,item_type,item,base_auc,base_ap,auc_drop_mean,auc_drop_across_permutations_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop_mean,ap_drop_across_permutations_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_drop_boot_low,auc_drop_boot_high,ap_drop_boot_low,ap_drop_boot_high,feature,feature_family,description,used_fraction,auc_drop_screen,auc_drop_split_sd,auc_positive_split_fraction,ap_drop_screen,ap_drop_split_sd,ap_positive_split_fraction,native_importance_mean,selection_fraction,coefficient_median_when_selected,coefficient_sign_consistency,auc_rank_screen,ap_rank_screen,native_rank,rank_within_model
clinical_ridge,feature,current_mid_gls,0.6309253860274269,0.28946554159244087,0.0028074721952272563,0.002726487420364974,-0.001282258935320174,0.005801209372638022,0.007639256554736074,0.006725389397881892,0.0016828767217603082,0.012138656900249211,-0.010057289879931475,0.015292746607440679,-0.007928239242265574,0.038207888719776095,current_mid_gls,clinical,Current Mid-GLS magnitude,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312367836123397,1.0,0.21973708317742494,1.0,1.0,1.0,6.0,9.0
clinical_ridge,feature,current_endo_gls,0.6309253860274269,0.28946554159244087,0.0015117157974301465,0.00247453478745994,-0.005404383975812535,0.007636864269517335,0.007216622425992192,0.00736026790378233,-0.0010287661789996334,0.013028921790772967,-0.011196422806454855,0.01190943043884216,-0.012047956255905804,0.04171215439223835,current_endo_gls,clinical,Current Endo-GLS magnitude,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198898625777573,1.0,0.20587582393094092,1.0,1.0,1.0,10.0,10.0
clinical_ridge,feature,last_mid_relative_change,0.6309253860274269,0.28946554159244087,0.0009718172983479434,0.002411546629233726,-0.0008719360760176653,0.005015657056473397,-0.008812204060658135,-0.006737333707040966,-0.010761106081949332,-0.001313441899685349,-0.007411873490338286,0.009145164869821214,-0.03741428951276176,0.005452233184987605,last_mid_relative_change,clinical,Most recent relative Mid-GLS change,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275908893181568,1.0,0.12713021895599214,1.0,1.0,1.0,18.0,11.0
clinical_ridge,feature,current_endo_decline_from_roll2,0.6309253860274269,0.28946554159244087,0.0008638375985313695,0.0017546701220170584,-0.002146096533851544,0.0065354713313897275,-0.00893598425460801,-0.00653274355609916,-0.012017916121569995,0.0020781030694086277,-0.006834370640041809,0.009165591675266722,-0.03463336578208465,0.007223469982498742,current_endo_decline_from_roll2,clinical,Current Endo-GLS decline from prior-2-visit mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12044691168791243,1.0,0.11796392283769666,0.9333333333333333,1.0,1.0,20.0,12.0
clinical_ridge,feature,first_ef,0.6309253860274269,0.28946554159244087,0.00021595939963292565,-0.0015387107223841883,-0.00900550696469066,0.006341107871720114,0.0013427723707145622,-0.004282781085995571,-0.012610670050476327,0.003335001446038293,-0.011426263687619245,0.012112873003456768,-0.019220014460745862,0.018654288360528057,first_ef,clinical,Baseline ejection fraction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240676350851139,1.0,-0.22547590349330385,0.8666666666666667,1.0,1.0,7.0,13.0
clinical_ridge,feature,last_endo_mid_gap_change,0.6309253860274269,0.28946554159244087,-0.0032393909944929966,-0.001826656588561339,-0.005563654033041784,0.0027183889428787048,-0.0033266118117726284,0.0005972490871607774,-0.003814981138427785,0.007462443373206064,-0.010067724151728805,0.0037495615198109783,-0.019550636060864292,0.009778964320897324,last_endo_mid_gap_change,clinical,Change in the Endo–Mid GLS gap,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15345741323373202,1.0,-0.09225452823762212,0.8,1.0,1.0,15.0,14.0
clinical_ridge,feature,current_endo_mid_gap,0.6309253860274269,0.28946554159244087,-0.003671309793758737,-0.003779289493575246,-0.0070672713529856355,0.0007909513011552981,0.0012027727955219447,0.001221099570402594,-0.0027624926196524085,0.007885444808545193,-0.010039316239316256,0.0025923395588804497,-0.008183572455046433,0.018481197363265266,current_endo_mid_gap,clinical,Current Endo minus Mid GLS gap,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13218627107475636,1.0,-0.0754226821875511,0.6,1.0,1.0,17.0,15.0
clinical_ridge,feature,days_since_first,0.6309253860274269,0.28946554159244087,-0.004103228593024477,-0.0041122269013425345,-0.010465932404707825,0.0024781341107871966,0.002130847796602553,0.004120700575326541,-0.0011160961657555092,0.010465937685999082,-0.018837374077374368,0.013187830687830752,-0.015267946067016244,0.02141569398288794,days_since_first,clinical,Days since the baseline visit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093090332275988,1.0,-0.17459728879869013,0.9333333333333333,1.0,1.0,9.0,16.0
clinical_ridge,feature,history_visits,0.6309253860274269,0.28946554159244087,-0.004427167692473755,-0.0033563690026275073,-0.006222330201922035,0.001924738149227946,0.00022736594289168854,-0.00011365550967615268,-0.004771018799097339,0.006084722231407822,-0.014985380440067576,0.004610998564589683,-0.012584280315946505,0.010983385690718715,history_visits,clinical,Number of visits observed so far,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12180643845761993,1.0,-0.07879370720168381,0.6,1.0,1.0,19.0,17.0
clinical_ridge,feature,current_ef,0.6309253860274269,0.28946554159244087,-0.004751106791923143,-0.005057049274736297,-0.014050858438613442,0.005825504805096687,0.011741695153171916,0.007652890962470155,-0.0005813932861478771,0.015914306140065924,-0.0271453641493506,0.01640715327633031,-0.005774947245037951,0.05338442240483601,current_ef,clinical,Current ejection fraction,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111957091316056,1.0,0.3500985700081021,0.9333333333333333,1.0,1.0,4.0,18.0
clinical_ridge,feature,ef_decline_slope_per_100d,0.6309253860274269,0.28946554159244087,-0.007774538386783325,-0.0061098513479465695,-0.010609005506964758,-0.0010528020732102298,-0.008747533603762181,-0.010115674763394195,-0.02008181650470888,0.0005413809728992865,-0.01855770844142942,0.00011876779826610378,-0.03442586336884589,0.010780140213045998,ef_decline_slope_per_100d,clinical,EF decline slope per 100 days,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14463386222394758,1.0,0.09354418331493647,0.6666666666666666,1.0,1.0,16.0,19.0
clinical_ridge,feature,days_since_previous,0.6309253860274269,0.28946554159244087,-0.008638375985314806,-0.0074056077457438085,-0.01356494978943954,0.002772378792786948,0.003599120098188302,0.0018478598799390965,-0.008717853272031556,0.00845547753185105,-0.04630627394636014,0.016250892098376574,-0.024242417170718955,0.03944746920917762,days_since_previous,clinical,Days since the previous visit,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18141805475396014,1.0,-0.09624627511708309,0.9333333333333333,1.0,1.0,11.0,20.0
combined_extra_trees,feature,cur_tm_mean_shape_gap_dct01,0.6718496922578556,0.3131839647427732,0.016520894071914594,0.015468091998704303,0.006036065219738806,0.024292732966202428,0.020123672875219545,0.01366965677236171,0.0007519351923025829,0.024257327762507323,0.008079225196572185,0.02574037939643949,0.00814645376443691,0.04603159989750442,cur_tm_mean_shape_gap_dct01,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028989603848757994,,,,1.0,1.0,1.0,1.0
combined_extra_trees,feature,cur_tm_mean_shape_gap_dct07,0.6718496922578556,0.3131839647427732,0.008638375985314917,0.009151279559442902,0.005752618507720614,0.013435374149659956,0.009137196368243061,0.006921448739891617,-0.003519563378014276,0.01610868763801507,0.0024229300056711174,0.01489089385693645,0.0012316887651195778,0.023476523242882474,cur_tm_mean_shape_gap_dct07,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01645203254863856,,,,1.0,1.0,5.0,2.0
combined_extra_trees,feature,cur_var__endo_vendor_time_to_peak_norm_circular_std,0.6718496922578556,0.3131839647427732,0.008314436885865528,0.007873519778281787,0.004518950437317879,0.012064031961991201,0.007078414814258638,0.005855674093210084,-0.004849091328979002,0.012711186060760384,0.0031865869202862412,0.01417483935067223,0.001630569492202759,0.016061941783767804,cur_var__endo_vendor_time_to_peak_norm_circular_std,variability,"Current visit, Endo: vendor time-to-peak dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014528939898865634,,,,1.0,1.0,7.0,3.0
combined_extra_trees,feature,cur_tm_mean_gap_dct02,0.6718496922578556,0.3131839647427732,0.006370802289169641,0.007891516394917836,0.0026023107655761685,0.014984882842025753,0.008359508259577653,0.00556550264420919,-0.00866561939536098,0.016159857713236078,-0.006137025122548994,0.016841388319513696,-0.0038864006688928035,0.02635994794326418,cur_tm_mean_gap_dct02,Endo–Mid,Current visit: Endo–Mid mean gap DCT02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01897973176166742,,,,1.0,1.0,2.0,4.0
combined_extra_trees,feature,cur_tm_mean_shape_gap_dct04,0.6718496922578556,0.3131839647427732,0.006154842889536827,0.006451787064032054,0.002802073210236533,0.009361839974084976,0.012319628002220695,0.011928634249531425,0.00415564205021531,0.017533969274726776,-0.0014840732429133889,0.012377300921787604,-0.003951513213172933,0.03470628043870133,cur_tm_mean_shape_gap_dct04,Endo–Mid,Current visit: Endo–Mid mean shape gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01627623173134282,,,,1.0,1.0,6.0,5.0
combined_extra_trees,feature,d_tm_sd_gap_dct04,0.6718496922578556,0.3131839647427732,0.005614944390454735,0.006721736313573146,-0.0021703919663102087,0.012682215743440289,0.0035199975904984804,0.00185893120296327,-0.020854045313770584,0.018664401896794847,-0.006550649255202176,0.016532329309373043,-0.009567157746086621,0.016541629907029915,d_tm_sd_gap_dct04,Endo–Mid,Change since previous visit: Endo–Mid sd gap DCT04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01782154986741626,,,,1.0,1.0,4.0,6.0
combined_extra_trees,feature,d_tm_vendor_peak_gap_mean,0.6718496922578556,0.3131839647427732,0.004643127092106791,0.0046341287837887435,0.0017978620019436314,0.007920310981535611,0.0011753309154678426,0.00010604292998271647,-0.012373554488140155,0.01001274969997663,0.0009354711919287412,0.009804768061070546,-0.0082440938660837,0.005744279319865695,d_tm_vendor_peak_gap_mean,Endo–Mid,Change since previous visit: Endo–Mid vendor peak gap mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010618548908191087,,,,1.0,1.0,19.0,7.0
combined_extra_trees,feature,cur_var__endo_peak_abs_robust_sd,0.6718496922578556,0.3131839647427732,0.004319187992657403,0.004337184609293536,0.00027534823453198023,0.010147392290249491,0.005071631406305233,0.0027938261494814265,-0.008424307154383418,0.009336784939537084,-0.0004675944633468319,0.010011855055332497,-0.00014229086777145777,0.012603215572826504,cur_var__endo_peak_abs_robust_sd,variability,"Current visit, Endo: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013237419860644245,,,,1.0,1.0,12.0,8.0
combined_extra_trees,feature,cur_tm_shape_rms_mean,0.6718496922578556,0.3131839647427732,0.00421120829284094,0.004769103408559276,0.0029748407299428044,0.00655706727135304,-0.0009677079703309666,9.224818514446305e-05,-0.014457076631797175,0.007341497091404998,-0.0013604541095697529,0.009939110921895249,-0.014072460763754074,0.006760797989811951,cur_tm_shape_rms_mean,Endo–Mid,Current visit: Endo–Mid shape RMS mean,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018192799134245794,,,,1.0,1.0,3.0,9.0
combined_extra_trees,feature,cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.6718496922578556,0.3131839647427732,0.0032393909944931076,0.0033923622358997354,-0.0010986934456321262,0.007407407407407473,0.00017923092528410178,-0.0005351037159417685,-0.006522876675797052,0.006405357838033042,-0.00599911984329009,0.01093400400760487,-0.014021954070698929,0.014014874161153188,cur_var__endo_vendor_peak_systolic_abs_robust_sd,variability,"Current visit, Endo: vendor peak-systolic amplitude dispersion",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013438273900465137,,,,1.0,1.0,11.0,10.0
combined_extra_trees,feature,cur_tm_shape_rms_iqr,0.6718496922578556,0.3131839647427732,0.003023431594860293,0.0031044163697226033,0.0007072670337977205,0.006357304826692675,0.003459279019811745,0.0034282650291550345,-0.0018848728196453458,0.010524550993108764,-0.002009253462739055,0.0075052794771796865,-0.0016998149622818827,0.009092330806821827,cur_tm_shape_rms_iqr,Endo–Mid,Current visit: Endo–Mid shape RMS IQR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010700137450797679,,,,1.0,1.0,18.0,11.0
combined_extra_trees,feature,cur_var__mid_peak_abs_robust_sd,0.6718496922578556,0.3131839647427732,0.0028074721952273674,0.0029874383615881017,9.178274484393235e-05,0.0068972033257748274,-0.0066278589485956885,-0.009297983161552259,-0.018346033390126533,0.002667312497054227,-0.005501443001442982,0.009780444152760127,-0.02030485907607324,0.0018265446017136063,cur_var__mid_peak_abs_robust_sd,variability,"Current visit, Mid: robust dispersion of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142898199053473,,,,1.0,1.0,8.0,12.0
combined_extra_trees,feature,current_endo_decline_from_first,0.6718496922578556,0.3131839647427732,0.002375553395961738,0.0020876075297844854,-0.0027264874203648897,0.0057202245977757355,0.0009907131498359534,0.0012703731575330012,-0.005340191847965599,0.0045028424833182005,-0.0029085688637163457,0.009126851134961441,-0.004385784803397082,0.007786761254703008,current_endo_decline_from_first,clinical,Current relative Endo-GLS decline from baseline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010327504347315995,,,,1.0,1.0,20.0,13.0
combined_extra_trees,feature,cur_tm_peak_ratio_std,0.6718496922578556,0.3131839647427732,0.0022675736961451642,0.0021685923046468416,-0.0006370802289168587,0.005982075369830588,-6.977512207556602e-05,-0.002202181471119428,-0.011678075664844096,0.007241275474922783,-0.0030992117117118107,0.007252026009765925,-0.011479452194290694,0.006841823835595022,cur_tm_peak_ratio_std,Endo–Mid,Current visit: Endo–Mid peak ratio std,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013962375449666421,,,,1.0,1.0,9.0,14.0
combined_extra_trees,feature,cur_var__endo_peak_abs_cv,0.6718496922578556,0.3131839647427732,0.0021595939963288124,0.002087607529784513,0.0005506964690639605,0.003395961559226979,0.0019457582579329724,6.53623422050692e-05,-0.005391748918163626,0.0041130071793492136,-0.003237821713019756,0.005585613583820501,-0.0048946176234255815,0.0067748011070879535,cur_var__endo_peak_abs_cv,variability,"Current visit, Endo: coefficient of variation of peak amplitude",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011276698052112562,,,,1.0,1.0,17.0,15.0
combined_extra_trees,feature,current_mid_decline_from_first,0.6718496922578556,0.3131839647427732,0.0021595939963287014,0.0017636684303351617,-0.00536659108087674,0.007628765792031152,0.001565633925551535,-0.0003855830681031939,-0.012387801958659933,0.007103230339985782,-0.0031634409198461806,0.007679769593215877,-0.0047833020212667094,0.007149668729176033,current_mid_decline_from_first,clinical,Current relative Mid-GLS decline from baseline,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01166879195347614,,,,1.0,1.0,15.0,16.0
combined_extra_trees,feature,cur_var__endo_impaired_segment_fraction_lt15,0.6718496922578556,0.3131839647427732,0.0017276751970630722,0.002402548320915752,-0.0011553827880357193,0.005388187020840082,-0.0006847507144520648,0.001334549425091841,-0.0036256856837222407,0.006655446132286117,-0.005328344049752351,0.0066262297984610264,-0.00762185170610789,0.003971887174844232,cur_var__endo_impaired_segment_fraction_lt15,variability,"Current visit, Endo: fraction of segments with strain magnitude below 15",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011888525859272782,,,,1.0,1.0,14.0,17.0
combined_extra_trees,feature,cur_tm_shape_rms_p90_p10,0.6718496922578556,0.3131839647427732,0.000647878198898777,0.0010887953064824725,-0.0013227513227512366,0.003895367670877958,-0.001178785544364458,-0.004484472576520987,-0.0157824007409557,0.004877380008878941,-0.003455895753599342,0.004517798224158391,-0.01180492860428866,0.005311531276320634,cur_tm_shape_rms_p90_p10,Endo–Mid,Current visit: Endo–Mid shape RMS P90–P10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011665952106722655,,,,1.0,1.0,16.0,18.0
combined_extra_trees,feature,first_mid_gls,0.6718496922578556,0.3131839647427732,-0.002375553395961516,-0.0007198646654427802,-0.006964690638159865,0.0051317352337761244,0.0032567756024807215,0.001893289916975044,-0.0032135847865292166,0.007073951997859206,-0.01313490747757995,0.008112975612975533,-0.012561447659717154,0.023545235779924772,first_mid_gls,clinical,Baseline Mid-GLS magnitude,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013729906466628342,,,,1.0,1.0,10.0,19.0
combined_extra_trees,feature,first_endo_gls,0.6718496922578556,0.3131839647427732,-0.0034553503941258112,-0.0021505956880105612,-0.006389698736637442,0.0030315300723464775,-0.00396373015993523,-0.0018776196391488188,-0.00687000189097203,0.0018265383318529413,-0.01289092638412217,0.0056501581255284095,-0.023129144614907955,0.012845307927301357,first_endo_gls,clinical,Baseline Endo-GLS magnitude,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01314658018834669,,,,1.0,1.0,13.0,20.0
