stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
catch22,catch22_descriptor::FC_LocalSimple_mean1_tauresrat,0.6459345643019112,0.3289288420558695,-0.013065543677788671,-0.012460857358816635,-0.014760824964906605,-0.009696577043515897,-0.0073837245630654635,-0.005386948454611962,-0.008314317313931174,0.00026399710601943127,,,,,60,59
catch22,catch22_descriptor::FC_LocalSimple_mean3_stderr,0.6459345643019112,0.3289288420558695,-0.005614944390454624,-0.005075045891372421,-0.006597559658784169,-0.0038116834035202274,-0.004376271308217605,-0.004282547947618731,-0.0057582159073007455,-0.0031424249318433017,,,,,54,55
catch22,catch22_descriptor::IN_AutoMutualInfoStats_40_gaussian_fmmi,0.6459345643019112,0.3289288420558695,-0.0003239390994493885,-0.0006910700788251845,-0.0017060792570996464,0.0008422416585680548,0.002680480916453565,0.001294441420678194,-0.0028086659964363103,0.003843247110152992,,,,,31,36
catch22,catch22_descriptor::MD_hrv_classic_pnn40,0.6459345643019112,0.3289288420558695,0.012201706079256969,0.011381060360652118,0.0065435698088758265,0.016056581362703715,0.020642486252247905,0.01682878382957309,0.007099919938296451,0.028630934641354577,-0.006095225214010749,0.029222571826623765,-0.0050991431441101175,0.042715923846308484,7,10
catch22,catch22_descriptor::PD_PeriodicityWang_th0_01,0.6459345643019112,0.3289288420558695,0.0005398984990822031,0.0009502213583846286,-0.004027642803152931,0.005064247921390708,-0.011443476057889423,-0.010890335833861453,-0.02418950306898371,-0.003158225141164206,-0.016255178809783805,0.01699586713752303,-0.040441460645277864,0.01906575871720485,27,64
catch22,catch22_descriptor::SB_BinaryStats_diff_longstretch0,0.6459345643019112,0.3289288420558695,-0.008638375985314806,-0.00842241658568188,-0.009718172983479212,-0.006521973868912623,-0.004372994483474113,-0.0023703380578170563,-0.005599510278855135,0.0032257593901174886,,,,,58,54
catch22,catch22_descriptor::SB_BinaryStats_mean_longstretch1,0.6459345643019112,0.3289288420558695,0.003563330093942274,0.004491955512363699,0.001187776697980758,0.006619155598747373,0.0008555265247350841,0.0013350894033603566,-0.0014661816588072973,0.0028340666615466192,-0.006995306695204045,0.014493355881899539,-0.0261125464682494,0.029960279543139085,20,41
catch22,catch22_descriptor::SB_MotifThree_quantile_hh,0.6459345643019112,0.3289288420558695,-0.00928625418421336,-0.009502213583846286,-0.010938343591404776,-0.00822805312601238,-0.0020156998926373904,-0.00398533796980044,-0.005559070190328919,-0.0019446291639895752,,,,,59,47
catch22,catch22_descriptor::SB_TransitionMatrix_3ac_sumdiagcov,0.6459345643019112,0.3289288420558695,-0.008422416585681991,-0.007796134326746529,-0.00913508260447038,-0.007148256127848085,-0.005708699911340931,-0.006833378237841081,-0.010649277817800673,-0.002708780675786837,,,,,57,57
catch22,catch22_descriptor::SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,0.6459345643019112,0.3289288420558695,-0.004751106791923143,-0.005679732210344568,-0.007482993197278964,-0.004459561602418782,0.00722419140391839,0.005283539751498034,0.0010968286840685737,0.012114491099580182,-0.016098838802920432,0.006013167699427472,-0.009785003126718907,0.031324678100521315,51,24
