stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
rdst,scalar::current_ef,0.6613756613756614,0.32136892245303256,-0.0001079796998163518,-8.638375985314806e-05,-0.0006478781988986659,0.0005183025591188883,0.0009540906115970693,0.0005959528149168669,-0.0008917689099993686,0.0018447640888484829,,,,,49,39
rdst,scalar::first_mid_gls,0.6613756613756614,0.32136892245303256,0.0015117157974301465,0.0016196954972464983,0.0006262822589352401,0.0027102904653925064,8.747432742250982e-05,0.0008627189116885425,0.00036697870276114486,0.0019834729673127716,-0.0023256716741296537,0.005038090339016245,-0.007893995502099767,0.010034663141733928,15,60
rdst,scalar::first_endo_gls,0.6613756613756614,0.32136892245303256,0.0006478781988986659,0.00110139293812761,0.0005614944390454069,0.0015980995572831835,0.00047867768419540546,0.0005729765278818522,-0.0004898984123148376,0.0015582920577976167,-0.002782072253872922,0.0041821128636654594,-0.006091890999419347,0.009731977716810815,23,48
rdst,scalar::first_ef,0.6613756613756614,0.32136892245303256,-0.0007558578987150177,-0.0006694741388619807,-0.0010582010582009804,-0.00034553503941270325,-0.000372896661187061,0.00021942359200716188,-0.001373114260454944,0.001967083496055788,,,,,95,76
rdst,scalar::current_mid_decline_from_first,0.6613756613756614,0.32136892245303256,0.0022675736961451642,0.0022675736961451642,0.001565705647338267,0.0027966742252457655,0.0020524563470445956,0.0018520202664601415,0.0011219098128007476,0.002428243549117526,0.0,0.005338014987415853,-0.0005177216918465413,0.008350117870947957,8,12
rdst,scalar::current_endo_decline_from_first,0.6613756613756614,0.32136892245303256,0.0022675736961451642,0.0019868264766224053,0.0015225137674116374,0.002839866105172173,0.0020011006081917526,0.001709384356205157,0.0008444914915432533,0.002867869823485303,0.00021191835564741412,0.005206175184162045,-0.0009731249887008158,0.007617555816811863,8,14
rdst,scalar::current_ef_decline_from_first,0.6613756613756614,0.32136892245303256,1.1102230246251565e-16,-0.000367130979375796,-0.0009502213583845176,0.0002915451895043608,0.000358116786514151,0.00010286286256450117,-0.0005917913659221896,0.0009449252081845105,,,,,42,52
rdst,scalar::last_mid_relative_change,0.6613756613756614,0.32136892245303256,0.0019436345966957758,0.001641291437209702,0.0013065543677788227,0.002116402116401961,0.00240166510798856,0.0020464245545990245,0.0017414064990781686,0.002568966202030898,-0.00048346987882763587,0.005006257822277818,-0.0002865932284713532,0.009302718290787276,12,10
rdst,scalar::last_endo_relative_change,0.6613756613756614,0.32136892245303256,0.0016196954972464983,0.0014253320375768874,0.001090594968145897,0.001835654896879313,0.0019519011315277113,0.0017581195812286232,0.0014840866366988004,0.0020804229998570567,-0.000765168181098988,0.004373647297590875,-0.001560972651269847,0.008256614909349536,13,15
rdst,scalar::last_ef_relative_change,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,-4.319187992651852e-05,-0.0001079796998163518,0.0,0.001171906495461894,0.0011513886441367749,0.0007330989406250654,0.001430011976155332,,,,,54,32
rdst,scalar::mid_decline_slope_per_100d,0.6613756613756614,0.32136892245303256,0.001187776697980758,0.0010797969981642952,0.0005614944390454069,0.0014037360976136837,0.0018383326007774259,0.0015080625225503685,0.0008903813049312981,0.0022428691932014355,-0.0018122180301033046,0.004658969284247134,-0.0009691455477427543,0.007969432600173375,19,16
rdst,scalar::endo_decline_slope_per_100d,0.6613756613756614,0.32136892245303256,0.0007558578987151288,0.0009934132383112582,0.0008638375985314806,0.0011769787279991561,0.0013685951961268095,0.001655353766581824,0.0011891811896783677,0.0020026678976571843,-0.0019233862829599769,0.003935422887793327,-0.0012006665350406843,0.007742964531585448,22,25
rdst,scalar::ef_decline_slope_per_100d,0.6613756613756614,0.32136892245303256,-0.0006478781988986659,-0.0004751106791923698,-0.0009394233884029157,0.00015117157974298134,0.00035350778925163917,0.0003409810195080798,4.2534659738802105e-06,0.0008191956059159788,,,,,91,53
