split,transition_index,segment,attention_weight
2,20,16,0.06192455813288689
2,20,17,0.053255386650562286
2,20,18,0.05701276659965515
2,21,1,0.06040908023715019
2,21,2,0.05056155100464821
2,21,3,0.05064030736684799
2,21,4,0.0507083497941494
2,21,5,0.0551409050822258
2,21,6,0.053712550550699234
2,21,7,0.05397875979542732
2,21,8,0.05343461036682129
2,21,9,0.05771315097808838
2,21,10,0.05785422399640083
2,21,11,0.05810193717479706
2,21,12,0.057467103004455566
2,21,13,0.06129300966858864
2,21,14,0.052925024181604385
2,21,15,0.05453510209918022
2,21,16,0.0625476986169815
2,21,17,0.0527927465736866
2,21,18,0.056183867156505585
2,22,1,0.05703125149011612
2,22,2,0.051183365285396576
2,22,3,0.050242431461811066
2,22,4,0.05097059905529022
2,22,5,0.05617791414260864
2,22,6,0.05339309573173523
2,22,7,0.052971117198467255
2,22,8,0.0535595566034317
2,22,9,0.059050288051366806
2,22,10,0.0593683086335659
2,22,11,0.05793643370270729
2,22,12,0.059050288051366806
2,22,13,0.058234237134456635
2,22,14,0.05333772301673889
2,22,15,0.05456261336803436
2,22,16,0.06205058842897415
2,22,17,0.053953275084495544
2,22,18,0.056926921010017395
2,23,1,0.05853736400604248
2,23,2,0.05113047733902931
2,23,3,0.05106654390692711
2,23,4,0.05145607143640518
2,23,5,0.055638980120420456
2,23,6,0.05376282334327698
2,23,7,0.053540147840976715
2,23,8,0.05371362343430519
2,23,9,0.058358993381261826
2,23,10,0.05858025327324867
2,23,11,0.057496316730976105
2,23,12,0.058145664632320404
2,23,13,0.058967676013708115
2,23,14,0.05314943939447403
2,23,15,0.05461613088846207
2,23,16,0.06210765615105629
2,23,17,0.05307164043188095
2,23,18,0.05666022375226021
2,24,1,0.05920235812664032
2,24,2,0.04917413368821144
2,24,3,0.05106210336089134
2,24,4,0.05139980837702751
2,24,5,0.05474654957652092
2,24,6,0.05753519758582115
2,24,7,0.05212804302573204
2,24,8,0.05273929238319397
2,24,9,0.05837707594037056
2,24,10,0.05922404304146767
2,24,11,0.05788743868470192
2,24,12,0.05756329745054245
2,24,13,0.059659406542778015
2,24,14,0.05366799980401993
2,24,15,0.054406773298978806
2,24,16,0.0618167407810688
2,24,17,0.053569816052913666
2,24,18,0.05583995208144188
2,25,1,0.05705110728740692
2,25,2,0.05088651925325394
2,25,3,0.04993199184536934
2,25,4,0.05293460562825203
2,25,5,0.05475511774420738
2,25,6,0.053555313497781754
2,25,7,0.054199833422899246
2,25,8,0.05509033426642418
2,25,9,0.05885491520166397
2,25,10,0.058589689433574677
2,25,11,0.05637956038117409
2,25,12,0.058503925800323486
2,25,13,0.058226071298122406
2,25,14,0.054259415715932846
2,25,15,0.055066805332899094
2,25,16,0.061747223138809204
2,25,17,0.05388318747282028
2,25,18,0.056084394454956055
2,33,1,0.0581546276807785
2,33,2,0.0506390780210495
2,33,3,0.05096931383013725
2,33,4,0.05154573544859886
2,33,5,0.055137041956186295
2,33,6,0.05358763411641121
2,33,7,0.053528793156147
2,33,8,0.05423586070537567
2,33,9,0.058353736996650696
2,33,10,0.05843215063214302
2,33,11,0.05713433772325516
2,33,12,0.05819723755121231
2,33,13,0.05915702506899834
2,33,14,0.05358763411641121
2,33,15,0.05484838783740997
2,33,16,0.06232230365276337
2,33,17,0.05327131226658821
2,33,18,0.05689769983291626
2,34,1,0.058825500309467316
2,34,2,0.051004085689783096
2,34,3,0.05066047981381416
2,34,4,0.051037561148405075
2,34,5,0.05657883733510971
2,34,6,0.054547663778066635
2,34,7,0.052793633192777634
2,34,8,0.053656112402677536
2,34,9,0.05781460180878639
2,34,10,0.05784284323453903
2,34,11,0.05780049413442612
2,34,12,0.05779343470931053
2,34,13,0.05853896588087082
2,34,14,0.05430848151445389
2,34,15,0.055197395384311676
2,34,16,0.06222319230437279
2,34,17,0.0529840923845768
2,34,18,0.05639266222715378
2,42,1,0.0584719143807888
2,42,2,0.0506117157638073
2,42,3,0.05061944201588631
2,42,4,0.05134367197751999
2,42,5,0.0559375025331974
2,42,6,0.05392277240753174
2,42,7,0.05381755903363228
2,42,8,0.054044682532548904
2,42,9,0.05818000063300133
2,42,10,0.05808774754405022
2,42,11,0.05775543302297592
2,42,12,0.05818000063300133
2,42,13,0.059218961745500565
2,42,14,0.053876712918281555
2,42,15,0.05446191504597664
2,42,16,0.06207609549164772
2,42,17,0.05264472961425781
2,42,18,0.05674907565116882
2,64,1,0.05833875387907028
2,64,2,0.050694096833467484
2,64,3,0.05044178664684296
2,64,4,0.051373910158872604
2,64,5,0.05567063018679619
2,64,6,0.0536687895655632
2,64,7,0.05330641567707062
2,64,8,0.05427822470664978
2,64,9,0.05832451954483986
2,64,10,0.058445677161216736
2,64,11,0.05734322592616081
2,64,12,0.05782119929790497
2,64,13,0.05948212370276451
2,64,14,0.053908444941043854
2,64,15,0.055022042244672775
2,64,16,0.06221509724855423
2,64,17,0.05287221819162369
2,64,18,0.05679289251565933
2,65,1,0.05836476385593414
2,65,2,0.050465039908885956
2,65,3,0.05106847733259201
2,65,4,0.052093200385570526
2,65,5,0.05473165959119797
2,65,6,0.054057709872722626
2,65,7,0.05417000874876976
2,65,8,0.05336273834109306
2,65,9,0.05773410573601723
2,65,10,0.05847886949777603
2,65,11,0.05632789805531502
2,65,12,0.058002542704343796
2,65,13,0.05913209915161133
2,65,14,0.05473165959119797
2,65,15,0.053777989000082016
2,65,16,0.06133023276925087
2,65,17,0.05446506664156914
2,65,18,0.05770592391490936
2,66,1,0.05838294327259064
2,66,2,0.050373807549476624
2,66,3,0.051694437861442566
2,66,4,0.05171337351202965
2,66,5,0.05459187552332878
2,66,6,0.05410096049308777
2,66,7,0.05326220393180847
2,66,8,0.05409765988588333
2,66,9,0.058183733373880386
2,66,10,0.05840432643890381
2,66,11,0.057590167969465256
2,66,12,0.057843808084726334
2,66,13,0.05905672162771225
2,66,14,0.052960723638534546
2,66,15,0.05549897626042366
2,66,16,0.06286555528640747
2,66,17,0.05275747552514076
2,66,18,0.056621238589286804
2,76,1,0.05859274044632912
2,76,2,0.050525516271591187
2,76,3,0.050969988107681274
2,76,4,0.05189761891961098
2,76,5,0.055362872779369354
2,76,6,0.05429868400096893
2,76,7,0.053909022361040115
2,76,8,0.05431194230914116
2,76,9,0.05835006386041641
2,76,10,0.05854269862174988
2,76,11,0.057123761624097824
2,76,12,0.05773365497589111
2,76,13,0.059088341891765594
2,76,14,0.05341771990060806
2,76,15,0.054100196808576584
2,76,16,0.062234748154878616
2,76,17,0.05315103754401207
2,76,18,0.05638936907052994
2,77,1,0.0575919970870018
2,77,2,0.05113903805613518
2,77,3,0.049948304891586304
2,77,4,0.050067342817783356
2,77,5,0.05575878545641899
2,77,6,0.05293332040309906
2,77,7,0.052662625908851624
2,77,8,0.05342668294906616
2,77,9,0.05887863412499428
2,77,10,0.05894335359334946
2,77,11,0.05807913467288017
2,77,12,0.05848465859889984
2,77,13,0.06023812294006348
2,77,14,0.053786590695381165
2,77,15,0.05570775642991066
2,77,16,0.06271424889564514
2,77,17,0.05298180133104324
2,77,18,0.05665760114789009
2,79,1,0.05863448604941368
2,79,2,0.0505036860704422
2,79,3,0.051042117178440094
2,79,4,0.05144872888922691
2,79,5,0.055908456444740295
2,79,6,0.05369776859879494
2,79,7,0.053599532693624496
2,79,8,0.05442699044942856
2,79,9,0.0583488866686821
2,79,10,0.05854151397943497
2,79,11,0.05698332190513611
2,79,12,0.05807884410023689
2,79,13,0.05895746126770973
2,79,14,0.053543947637081146
2,79,15,0.05473681166768074
2,79,16,0.06221830099821091
2,79,17,0.05276854708790779
2,79,18,0.05656058341264725
2,94,1,0.05851244181394577
2,94,2,0.050471678376197815
2,94,3,0.050687775015830994
2,94,4,0.051507994532585144
2,94,5,0.0556696318089962
2,94,6,0.05423751100897789
2,94,7,0.05362526327371597
2,94,8,0.053864724934101105
2,94,9,0.058128006756305695
2,94,10,0.058448199182748795
2,94,11,0.05724778026342392
2,94,12,0.05799334496259689
2,94,13,0.05931790918111801
2,94,14,0.05348797142505646
2,94,15,0.0546395517885685
2,94,16,0.062324199825525284
2,94,17,0.053019918501377106
2,94,18,0.05681614205241203
2,95,1,0.05803899094462395
2,95,2,0.05148564651608467
2,95,3,0.049996111541986465
2,95,4,0.05160677060484886
2,95,5,0.05608876049518585
2,95,6,0.05438964068889618
2,95,7,0.05331811681389809
2,95,8,0.054649192839860916
2,95,9,0.05852276831865311
2,95,10,0.057989418506622314
2,95,11,0.05654937028884888
2,95,12,0.05814536288380623
2,95,13,0.05900336802005768
2,95,14,0.053621627390384674
2,95,15,0.05444278195500374
2,95,16,0.06241895258426666
2,95,17,0.05350719764828682
2,95,18,0.05622585862874985
2,96,1,0.059506747871637344
2,96,2,0.050878629088401794
2,96,3,0.05078865587711334
2,96,4,0.051456380635499954
2,96,5,0.05498103052377701
2,96,6,0.053097885102033615
2,96,7,0.053815677762031555
2,96,8,0.05334150418639183
2,96,9,0.05810698866844177
2,96,10,0.05983452871441841
2,96,11,0.0578804537653923
2,96,12,0.057986531406641006
2,96,13,0.057788677513599396
2,96,14,0.05463313311338425
2,96,15,0.05500116944313049
2,96,16,0.061119019985198975
2,96,17,0.05304281786084175
2,96,18,0.056740161031484604
2,109,1,0.058593880385160446
2,109,2,0.05092588812112808
2,109,3,0.05123923346400261
2,109,4,0.05187804251909256
2,109,5,0.05521209165453911
2,109,6,0.054084740579128265
2,109,7,0.05366057902574539
2,109,8,0.05409134179353714
2,109,9,0.058336950838565826
2,109,10,0.058679770678281784
2,109,11,0.05742551013827324
2,109,12,0.05774887651205063
2,109,13,0.058801669627428055
2,109,14,0.05346442386507988
2,109,15,0.054362744092941284
2,109,16,0.06228916347026825
2,109,17,0.05293839052319527
2,109,18,0.056266698986291885
2,130,1,0.05812894180417061
2,130,2,0.05064065754413605
2,130,3,0.050922710448503494
2,130,4,0.05151039734482765
2,130,5,0.05560600385069847
2,130,6,0.053505152463912964
2,130,7,0.05349861830472946
2,130,8,0.05434773862361908
2,130,9,0.058463409543037415
2,130,10,0.05923926457762718
2,130,11,0.05724170804023743
2,130,12,0.05793767049908638
2,130,13,0.05932610481977463
2,130,14,0.053606487810611725
2,130,15,0.05472720414400101
2,130,16,0.06207463890314102
2,130,17,0.052765730768442154
2,130,18,0.05645754188299179
2,131,1,0.05871432274580002
2,131,2,0.05044066533446312
2,131,3,0.05095509812235832
2,131,4,0.05175989493727684
2,131,5,0.05513343960046768
2,131,6,0.054182685911655426
2,131,7,0.05340129882097244
2,131,8,0.053219083696603775
2,131,9,0.05805153399705887
2,131,10,0.05745932459831238
2,131,11,0.057033050805330276
2,131,12,0.058264512568712234
2,131,13,0.058987315744161606
2,131,14,0.054325081408023834
2,131,15,0.05475449934601784
2,131,16,0.062945157289505
2,131,17,0.05372167378664017
2,131,18,0.05665142461657524
2,132,1,0.05865585058927536
2,132,2,0.050912123173475266
2,132,3,0.051008548587560654
2,132,4,0.050977423787117004
2,132,5,0.055358272045850754
2,132,6,0.05510544031858444
2,132,7,0.05384207144379616
2,132,8,0.05405939742922783
2,132,9,0.05844857916235924
2,132,10,0.058327414095401764
2,132,11,0.05782407149672508
2,132,12,0.057817015796899796
2,132,13,0.05967417359352112
2,132,14,0.052341826260089874
2,132,15,0.055294111371040344
2,132,16,0.06205132231116295
2,132,17,0.05242815241217613
2,132,18,0.05587423965334892
2,133,1,0.05836069956421852
2,133,2,0.05073096603155136
2,133,3,0.05041996389627457
2,133,4,0.05136030539870262
2,133,5,0.05629647523164749
2,133,6,0.05409025028347969
2,133,7,0.05359075963497162
2,133,8,0.05403085798025131
2,133,9,0.05828950181603432
2,133,10,0.05857481434941292
2,133,11,0.05716905742883682
2,133,12,0.05818996950984001
2,133,13,0.05917852744460106
2,133,14,0.05353517830371857
2,133,15,0.0543682835996151
2,133,16,0.06228410080075264
2,133,17,0.05298580601811409
2,133,18,0.05654442310333252
2,141,1,0.058412421494722366
2,141,2,0.05077360197901726
2,141,3,0.05091635137796402
2,141,4,0.05173000693321228
2,141,5,0.05555073171854019
2,141,6,0.05379890277981758
2,141,7,0.05327608436346054
2,141,8,0.05404244363307953
2,141,9,0.058526620268821716
2,141,10,0.05869833752512932
2,141,11,0.05746471509337425
2,141,12,0.05807824805378914
2,141,13,0.05918760225176811
2,141,14,0.05353685840964317
2,141,15,0.054732900112867355
2,141,16,0.0622328519821167
2,141,17,0.05272936820983887
2,141,18,0.056311991065740585
2,157,1,0.058425866067409515
2,157,2,0.050719454884529114
2,157,3,0.05101907625794411
2,157,4,0.051472604274749756
2,157,5,0.055570293217897415
2,157,6,0.05469873920083046
2,157,7,0.053138941526412964
2,157,8,0.0538211427628994
2,157,9,0.05864737927913666
2,157,10,0.05824783444404602
2,157,11,0.057239875197410583
2,157,12,0.05811289697885513
2,157,13,0.05889128893613815
2,157,14,0.053337156772613525
2,157,15,0.05489606782793999
2,157,16,0.062178824096918106
2,157,17,0.05328509211540222
2,157,18,0.05629745498299599
2,158,1,0.05835457891225815
2,158,2,0.05196979641914368
2,158,3,0.051051776856184006
2,158,4,0.05036701261997223
2,158,5,0.055543165653944016
2,158,6,0.054322775453329086
2,158,7,0.054008711129426956
2,158,8,0.05494634807109833
2,158,9,0.057914603501558304
2,158,10,0.057858072221279144
2,158,11,0.05780160054564476
2,158,12,0.057957038283348083
2,158,13,0.05846152827143669
2,158,14,0.053634222596883774
2,158,15,0.054233334958553314
2,158,16,0.06014818698167801
2,158,17,0.053477320820093155
2,158,18,0.057949960231781006
2,159,1,0.059517890214920044
2,159,2,0.050077810883522034
2,159,3,0.04975258558988571
2,159,4,0.05317269638180733
2,159,5,0.056082773953676224
2,159,6,0.05412223935127258
2,159,7,0.05318892374634743
2,159,8,0.05362245440483093
2,159,9,0.05841660872101784
2,159,10,0.057827722281217575
2,159,11,0.05664005130529404
2,159,12,0.0563022717833519
2,159,13,0.05999201908707619
2,159,14,0.05375680699944496
2,159,15,0.05443032830953598
2,159,16,0.06416592001914978
2,159,17,0.05292338505387306
2,159,18,0.05600752308964729
2,169,1,0.05857158079743385
2,169,2,0.05083819851279259
2,169,3,0.05134963244199753
2,169,4,0.0516987070441246
2,169,5,0.055590011179447174
2,169,6,0.054272446781396866
2,169,7,0.05358452722430229
2,169,8,0.053810667246580124
2,169,9,0.05800946056842804
2,169,10,0.0587434321641922
2,169,11,0.05769871920347214
2,169,12,0.05842876061797142
2,169,13,0.05908863991498947
2,169,14,0.05335607752203941
2,169,15,0.05387311056256294
2,169,16,0.061570100486278534
2,169,17,0.053002290427684784
2,169,18,0.056513696908950806
2,170,1,0.058617185801267624
2,170,2,0.05099903419613838
2,170,3,0.050357215106487274
2,170,4,0.05117208510637283
2,170,5,0.05612441524863243
2,170,6,0.054112859070301056
2,170,7,0.05409964919090271
2,170,8,0.05448071286082268
2,170,9,0.058667294681072235
2,170,10,0.05880352109670639
2,170,11,0.05776479095220566
2,170,12,0.05746939033269882
2,170,13,0.05847425013780594
2,170,14,0.05372125282883644
2,170,15,0.0534856915473938
2,170,16,0.06245863065123558
2,170,17,0.05336829647421837
2,170,18,0.05582377314567566
2,171,1,0.059036314487457275
2,171,2,0.05098108947277069
2,171,3,0.052155040204524994
2,171,4,0.05170496925711632
2,171,5,0.055496733635663986
2,171,6,0.05379913002252579
2,171,7,0.05317234992980957
2,171,8,0.05306212231516838
2,171,9,0.05860549956560135
2,171,10,0.05776738002896309
2,171,11,0.05771099403500557
2,171,12,0.05889236181974411
2,171,13,0.05876310169696808
2,171,14,0.053347889333963394
2,171,15,0.05438348278403282
2,171,16,0.060230106115341187
2,171,17,0.05320156365633011
2,171,18,0.057689864188432693
2,205,1,0.05892138183116913
2,205,2,0.0507655143737793
2,205,3,0.05075853690505028
2,205,4,0.051282476633787155
2,205,5,0.05577543377876282
2,205,6,0.0538453608751297
2,205,7,0.053227782249450684
2,205,8,0.053832218050956726
2,205,9,0.05854140967130661
2,205,10,0.05859145149588585
2,205,11,0.05719925835728645
2,205,12,0.057859379798173904
2,205,13,0.05886387079954147
2,205,14,0.05368128418922424
2,205,15,0.05444682762026787
2,205,16,0.06217264011502266
2,205,17,0.05323103442788124
2,205,18,0.057004086673259735
2,229,1,0.05842941626906395
2,229,2,0.050917960703372955
2,229,3,0.05097237601876259
2,229,4,0.05141136795282364
2,229,5,0.05597195401787758
2,229,6,0.054173775017261505
2,229,7,0.05377516523003578
2,229,8,0.05408787727355957
2,229,9,0.05812352895736694
2,229,10,0.058701079338788986
2,229,11,0.05751653388142586
2,229,12,0.05779806151986122
2,229,13,0.05901722237467766
2,229,14,0.05358840152621269
2,229,15,0.054130811244249344
2,229,16,0.06197799742221832
2,229,17,0.053064387291669846
2,229,18,0.05634212866425514
2,230,1,0.05987805128097534
2,230,2,0.051073599606752396
2,230,3,0.051036980003118515
2,230,4,0.05262012407183647
2,230,5,0.05432029440999031
2,230,6,0.05456952750682831
2,230,7,0.053412891924381256
2,230,8,0.05267796292901039
2,230,9,0.05876293033361435
2,230,10,0.058985717594623566
2,230,11,0.05710117518901825
2,230,12,0.05845528468489647
2,230,13,0.058655425906181335
2,230,14,0.05245978385210037
2,230,15,0.05443314090371132
2,230,16,0.06245362386107445
2,230,17,0.05305549502372742
2,230,18,0.05604802817106247
2,231,1,0.05740339308977127
2,231,2,0.05042310059070587
2,231,3,0.05022575706243515
2,231,4,0.05196261405944824
2,231,5,0.05762805789709091
2,231,6,0.053134843707084656
2,231,7,0.053899168968200684
2,231,8,0.05435507372021675
2,231,9,0.058072954416275024
2,231,10,0.058657173067331314
2,231,11,0.05634123086929321
2,231,12,0.05824333801865578
2,231,13,0.05914609506726265
2,231,14,0.05410352349281311
2,231,15,0.0542854480445385
2,231,16,0.06256993860006332
2,231,17,0.052876025438308716
2,231,18,0.056672319769859314
2,264,1,0.05862706899642944
2,264,2,0.050465717911720276
2,264,3,0.05090189725160599
2,264,4,0.05128547176718712
2,264,5,0.055846817791461945
2,264,6,0.05395377799868584
2,264,7,0.05358293652534485
2,264,8,0.05413519963622093
2,264,9,0.058605603873729706
2,264,10,0.05841989815235138
2,264,11,0.05718514695763588
2,264,12,0.05795111879706383
2,264,13,0.05928919091820717
2,264,14,0.0534588024020195
2,264,15,0.05466311797499657
2,264,16,0.06224081665277481
2,264,17,0.052674997597932816
2,264,18,0.05671242997050285
2,292,1,0.058354128152132034
2,292,2,0.05057685822248459
2,292,3,0.05106384679675102
2,292,4,0.05137019604444504
2,292,5,0.055988606065511703
2,292,6,0.054378751665353775
2,292,7,0.053460586816072464
2,292,8,0.05402147397398949
2,292,9,0.05829716473817825
2,292,10,0.058318521827459335
2,292,11,0.05754067003726959
2,292,12,0.05802029371261597
2,292,13,0.05876874178647995
2,292,14,0.05372881889343262
2,292,15,0.05462491512298584
2,292,16,0.062079742550849915
2,292,17,0.0528893768787384
2,292,18,0.0565173514187336
2,293,1,0.0582243911921978
2,293,2,0.05027687922120094
2,293,3,0.050743937492370605
2,293,4,0.05223662406206131
2,293,5,0.05418504402041435
2,293,6,0.056398581713438034
2,293,7,0.05379948392510414
2,293,8,0.05325714126229286
2,293,9,0.0586882121860981
2,293,10,0.06031510978937149
2,293,11,0.05735670402646065
2,293,12,0.057637449353933334
2,293,13,0.05865956470370293
2,293,14,0.053384069353342056
2,293,15,0.05456337705254555
2,293,16,0.060543786734342575
2,293,17,0.05302038416266441
2,293,18,0.05670923739671707
2,294,1,0.059853386133909225
2,294,2,0.051128171384334564
2,294,3,0.050981711596250534
2,294,4,0.0518193356692791
2,294,5,0.056216754019260406
2,294,6,0.0520380362868309
2,294,7,0.05308868736028671
2,294,8,0.0543675571680069
2,294,9,0.05757449194788933
2,294,10,0.05754638463258743
2,294,11,0.05737103521823883
2,294,12,0.05826738104224205
2,294,13,0.0589614138007164
2,294,14,0.0536358542740345
2,294,15,0.05420520156621933
2,294,16,0.06333363056182861
2,294,17,0.0538589283823967
2,294,18,0.05575203895568848
2,295,1,0.05833275616168976
2,295,2,0.05071750655770302
2,295,3,0.050752345472574234
2,295,4,0.05144863575696945
2,295,5,0.055100396275520325
2,295,6,0.05404455587267876
2,295,7,0.0537419319152832
2,295,8,0.05398520827293396
2,295,9,0.0584111325442791
2,295,10,0.0584111325442791
2,295,11,0.057134710252285004
2,295,12,0.057829368859529495
2,295,13,0.05914296954870224
2,295,14,0.053942397236824036
2,295,15,0.05466826260089874
2,295,16,0.06220110505819321
2,295,17,0.05342469364404678
2,295,18,0.056710850447416306
2,296,1,0.05774407461285591
2,296,2,0.049317073076963425
2,296,3,0.050541579723358154
2,296,4,0.05128033831715584
2,296,5,0.05561673641204834
2,296,6,0.052218396216630936
2,296,7,0.05458097159862518
2,296,8,0.0556744746863842
2,296,9,0.058118876069784164
2,296,10,0.05925070121884346
2,296,11,0.05801255628466606
2,296,12,0.05841048061847687
2,296,13,0.059489861130714417
2,296,14,0.053984612226486206
2,296,15,0.054737769067287445
2,296,16,0.060922931879758835
2,296,17,0.052544500678777695
2,296,18,0.05755407363176346
3,0,1,0.05171489343047142
3,0,2,0.0536373034119606
3,0,3,0.0618719644844532
3,0,4,0.05511072650551796
3,0,5,0.05578077957034111
3,0,6,0.04700654745101929
3,0,7,0.05926970764994621
3,0,8,0.04977016896009445
3,0,9,0.062019411474466324
3,0,10,0.06298070400953293
3,0,11,0.04892683029174805
3,0,12,0.052722007036209106
3,0,13,0.061371736228466034
3,0,14,0.05531292408704758
3,0,15,0.04883136600255966
3,0,16,0.053788114339113235
3,0,17,0.054329223930835724
3,0,18,0.06555555015802383
3,1,1,0.051793672144412994
3,1,2,0.05491242557764053
3,1,3,0.06163051724433899
3,1,4,0.05457828938961029
3,1,5,0.055865753442049026
3,1,6,0.04706665873527527
3,1,7,0.05870424956083298
3,1,8,0.049785174429416656
3,1,9,0.06306124478578568
3,1,10,0.06301122903823853
3,1,11,0.048537008464336395
3,1,12,0.0526864230632782
3,1,13,0.0616719089448452
3,1,14,0.05497278645634651
3,1,15,0.04839501902461052
3,1,16,0.05424617975950241
3,1,17,0.05370590090751648
3,1,18,0.06537549942731857
3,17,1,0.052307501435279846
3,17,2,0.054139479994773865
3,17,3,0.061851873993873596
3,17,4,0.054139479994773865
3,17,5,0.054644085466861725
3,17,6,0.046956874430179596
3,17,7,0.05861739069223404
3,17,8,0.04986344650387764
3,17,9,0.06249316781759262
3,17,10,0.06307563930749893
3,17,11,0.049162350594997406
3,17,12,0.053170155733823776
3,17,13,0.06179526448249817
3,17,14,0.05469747632741928
3,17,15,0.0487559549510479
3,17,16,0.05409323796629906
3,17,17,0.054285068064928055
3,17,18,0.06595157831907272
3,18,1,0.052369438111782074
3,18,2,0.05359171703457832
3,18,3,0.061424460262060165
3,18,4,0.056507475674152374
3,18,5,0.05625283345580101
3,18,6,0.04658971726894379
3,18,7,0.05935683846473694
3,18,8,0.0493408739566803
3,18,9,0.06187599524855614
3,18,10,0.06264359503984451
3,18,11,0.04855220392346382
3,18,12,0.05291564762592316
3,18,13,0.061582114547491074
3,18,14,0.05493632331490517
3,18,15,0.048256766051054
3,18,16,0.05338278040289879
3,18,17,0.05516480654478073
3,18,18,0.06525641679763794
3,19,1,0.05253717675805092
3,19,2,0.05375023931264877
3,19,3,0.06139969080686569
3,19,4,0.05469007045030594
3,19,5,0.05555809661746025
3,19,6,0.04607052356004715
3,19,7,0.06002131104469299
3,19,8,0.04952308535575867
3,19,9,0.0621158666908741
3,19,10,0.062740758061409
3,19,11,0.049209728837013245
3,19,12,0.051988519728183746
3,19,13,0.06294020265340805
3,19,14,0.05477024242281914
3,19,15,0.04817552492022514
3,19,16,0.054185040295124054
3,19,17,0.05426446720957756
3,19,18,0.06605947017669678
3,26,1,0.05155545100569725
3,26,2,0.053917642682790756
3,26,3,0.06153830885887146
3,26,4,0.05475335195660591
3,26,5,0.05541905760765076
3,26,6,0.04675876349210739
3,26,7,0.059007685631513596
3,26,8,0.04992048442363739
3,26,9,0.06226370111107826
3,26,10,0.0633872002363205
3,26,11,0.048811718821525574
3,26,12,0.052675068378448486
3,26,13,0.061933957040309906
3,26,14,0.05518278479576111
3,26,15,0.04883556067943573
3,26,16,0.05404943972826004
3,26,17,0.054486654698848724
3,26,18,0.06550318747758865
3,27,1,0.051257167011499405
3,27,2,0.05381549149751663
3,27,3,0.06127943471074104
3,27,4,0.05448310449719429
3,27,5,0.05630872771143913
3,27,6,0.04672718048095703
3,27,7,0.05901104211807251
3,27,8,0.049740828573703766
3,27,9,0.06253384798765182
3,27,10,0.06332120299339294
3,27,11,0.04855301231145859
3,27,12,0.052523963153362274
3,27,13,0.06178267300128937
3,27,14,0.054890312254428864
3,27,15,0.04937784746289253
3,27,16,0.05401293560862541
3,27,17,0.05428394302725792
3,27,18,0.06609729677438736
3,28,1,0.051278356462717056
3,28,2,0.05381803587079048
3,28,3,0.06204255670309067
3,28,4,0.054352812469005585
3,28,5,0.0558118112385273
3,28,6,0.0460442453622818
3,28,7,0.05885555222630501
3,28,8,0.04982217773795128
3,28,9,0.06211075559258461
3,28,10,0.06322763860225677
3,28,11,0.04968855530023575
3,28,12,0.05239196494221687
3,28,13,0.06183086335659027
3,28,14,0.05483262613415718
3,28,15,0.04896600544452667
3,28,16,0.05521548166871071
3,28,17,0.054180581122636795
3,28,18,0.06553000211715698
3,45,1,0.05212697014212608
3,45,2,0.05386049300432205
3,45,3,0.06143932417035103
3,45,4,0.054775502532720566
3,45,5,0.05595821514725685
3,45,6,0.04660099372267723
3,45,7,0.05875835940241814
3,45,8,0.049849312752485275
3,45,9,0.06219771131873131
3,45,10,0.06324276328086853
3,45,11,0.048789750784635544
3,45,12,0.052844539284706116
3,45,13,0.06151812523603439
3,45,14,0.05507049337029457
3,45,15,0.04906448721885681
3,45,16,0.053880222141742706
3,45,17,0.05423656478524208
3,45,18,0.06578616052865982
3,46,1,0.05166824534535408
3,46,2,0.05403560772538185
3,46,3,0.06222497299313545
3,46,4,0.054313354194164276
3,46,5,0.0557849183678627
3,46,6,0.046987082809209824
3,46,7,0.05881282687187195
3,46,8,0.05055767670273781
3,46,9,0.06222877278923988
3,46,10,0.06332844495773315
3,46,11,0.04843129217624664
3,46,12,0.05246909335255623
3,46,13,0.06205052137374878
3,46,14,0.05483296886086464
3,46,15,0.048727795481681824
3,46,16,0.05377240106463432
3,46,17,0.05405540019273758
3,46,18,0.06571865826845169
3,62,1,0.05238601565361023
3,62,2,0.054095130413770676
3,62,3,0.061948493123054504
3,62,4,0.0547996386885643
3,62,5,0.05634624883532524
3,62,6,0.04714231193065643
3,62,7,0.05915858596563339
3,62,8,0.049561772495508194
3,62,9,0.062369611114263535
3,62,10,0.06308170408010483
3,62,11,0.048817213624715805
3,62,12,0.052822671830654144
3,62,13,0.06124919280409813
3,62,14,0.05481971427798271
3,62,15,0.0483546108007431
3,62,16,0.053910546004772186
3,62,17,0.054466187953948975
3,62,18,0.06467033177614212
3,63,1,0.05195823684334755
3,63,2,0.05373860150575638
3,63,3,0.0614163763821125
3,63,4,0.05555962398648262
3,63,5,0.05582476034760475
3,63,6,0.04688309133052826
3,63,7,0.058747172355651855
3,63,8,0.0490850955247879
3,63,9,0.06218206509947777
3,63,10,0.0634085014462471
3,63,11,0.04889373108744621
3,63,12,0.052352964878082275
3,63,13,0.0626315325498581
3,63,14,0.05472496896982193
3,63,15,0.04894150048494339
3,63,16,0.05404780060052872
3,63,17,0.05392259359359741
3,63,18,0.06568136066198349
3,70,1,0.05205238610506058
3,70,2,0.05407308042049408
3,70,3,0.061802417039871216
3,70,4,0.05505214259028435
3,70,5,0.05591226741671562
3,70,6,0.04693365469574928
3,70,7,0.05888954922556877
3,70,8,0.049814458936452866
3,70,9,0.06272587180137634
3,70,10,0.06352339684963226
3,70,11,0.048696160316467285
